iteration,find_best_us,split_us,update_info_us,total_us,active_faces,n_vertices
572,0.157,0.182,898.446,899.013,1508,3097
573,234.601,5378.42,414.56,6027.75,1514,3109
574,0.416,2079.45,409.84,2489.81,1516,3113
575,0.415,2673.17,93.562,2767.25,1520,3121
576,0.133,1945.16,499.322,2444.75,1522,3125
577,0.474,3697.71,306.659,4004.98,1526,3133
578,0.286,0.06,439.714,440.153,1526,3133
579,0.119,2679.07,329.53,3008.83,1530,3141
580,0.239,4776.61,323.621,5100.6,1536,3153
581,213.255,1888.95,489.593,2591.95,1538,3157
582,0.209,1181.15,491.97,1673.47,1540,3161
583,0.245,2034.08,464.807,2499.27,1542,3165
584,0.414,2773.72,354.205,3128.44,1546,3173
585,0.204,4510.36,363.785,4874.48,1551,3184
586,0.35,1383.6,518.698,1902.78,1553,3188
587,0.236,0.095,607.57,607.993,1553,3188
588,0.107,0.103,737.827,738.158,1553,3188
589,0.217,0.187,780.573,781.106,1553,3188
590,0.171,3831.15,106.167,3937.6,1557,3196
591,0.311,2292.24,94.915,2387.59,1560,3203
592,0.225,6218.73,346.445,6565.54,1566,3215
593,0.516,627.809,378.408,1006.84,1567,3218
594,0.177,0.199,687.561,688.04,1567,3218
595,0.221,1296.45,438.44,1735.27,1568,3221
596,0.622,3315.51,443.298,3759.58,1572,3229
597,0.341,10053.9,455.993,10510.4,1582,3249
598,0.524,0.085,833.377,834.151,1582,3249
599,0.239,0.082,885.611,886.081,1582,3249
600,0.158,0.135,583.568,583.972,1582,3249
601,215.449,1329.21,894.169,2439.01,1584,3253
602,0.565,2497.66,608.484,3106.87,1586,3257
603,0.476,1523.07,540.268,2063.93,1588,3261
604,0.404,3397.7,409.119,3807.32,1591,3268
605,234.727,4244,160.98,4639.89,1595,3276
606,235.01,5843.74,435.823,6514.71,1601,3288
607,227.845,1315.47,443.428,1986.9,1603,3292
608,0.262,2199.43,445.58,2645.41,1605,3296
609,0.355,1160.29,463.777,1624.56,1607,3300
610,0.16,0.119,760.393,760.801,1607,3300
611,0.154,0.106,484.544,484.936,1607,3300
612,0.113,1636.18,562.089,2198.51,1609,3304
613,209.119,796.347,366.077,1371.73,1610,3307
614,0.242,0.109,876.821,877.326,1610,3307
615,0.283,4586.22,395.799,4982.44,1616,3319
616,0.272,1015.54,481.256,1497.2,1617,3322
617,0.296,0.114,702.518,703.076,1617,3322
618,0.126,0.141,774.459,774.821,1617,3322
619,0.132,6319.73,489.271,6809.28,1623,3334
620,0.426,5814.57,487.896,6303.04,1629,3346
621,0.382,4279.94,123.394,4403.83,1633,3354
622,0.307,1572.61,621.707,2194.81,1635,3358
623,0.281,4120.39,127.871,4248.67,1639,3366
624,0.364,6797.89,713.963,7512.37,1645,3378
625,0.583,1219.78,404.484,1625.02,1646,3381
626,0.442,4336.61,1040.89,5378.1,1650,3389
627,0.435,6352.23,415.618,6768.44,1656,3401
628,0.501,3548.19,106.504,3655.36,1660,3409
629,249.539,2186.55,840.458,3276.71,1662,3413
630,0.449,6477.04,581.279,7058.96,1668,3425
631,0.4,1474.71,609.974,2085.26,1670,3429
632,0.207,0.082,900.754,901.208,1670,3429
633,0.193,0.124,748.352,748.781,1670,3429
634,0.14,0.171,843.553,844.032,1670,3429
635,0.19,2479.68,422.919,2902.89,1673,3436
636,0.167,2978.17,524.914,3503.4,1675,3440
637,0.421,6620.6,583.016,7204.2,1681,3452
638,0.453,0.067,896.903,897.575,1681,3452
639,226.432,1580.22,525.822,2332.6,1683,3456
640,766.526,1761.76,507.794,3036.25,1685,3460
641,0.228,0.042,921.628,922.067,1685,3460
642,0.18,8008.7,527.022,8536.02,1693,3476
643,0.402,1291.62,1342,2634.22,1695,3480
644,0.397,0.12,716.541,717.193,1695,3480
645,0.194,0.112,828.114,828.581,1695,3480
646,0.214,7222.78,413.514,7636.64,1703,3496
647,0.308,0.17,632.243,632.856,1703,3496
648,0.219,1687.89,688.542,2376.81,1705,3500
649,0.359,6354.47,436.457,6791.41,1711,3512
650,0.283,0.094,725.984,726.49,1711,3512
651,0.177,6603.23,454.495,7058.01,1717,3524
652,0.305,0.168,644.142,644.742,1717,3524
653,0.259,5120.92,361.204,5482.51,1721,3532
654,212.568,2450.74,1015.39,3678.84,1723,3536
655,0.354,1472.76,687.152,2160.39,1725,3540
656,0.31,3556.87,466.562,4023.89,1729,3548
657,0.386,5304.42,116.1,5421.02,1733,3556
658,0.462,1710.88,658.491,2369.97,1735,3560
659,0.241,4538.27,575.273,5113.94,1739,3568
660,0.98,0.251,1516.84,1518.24,1739,3568
661,1.192,7528.96,616.7,8147.02,1745,3580
662,1.057,0.18,1787.18,1788.58,1745,3580
663,0.926,1947.54,582.24,2530.88,1747,3584
664,1.076,4653.94,123.584,4778.72,1751,3592
665,0.377,0.128,1210.4,1211.02,1751,3592
666,1.311,4095.34,453.554,4550.37,1755,3600
667,0.95,4563.84,119.848,4684.8,1759,3608
668,1.253,2835.6,639.924,3476.94,1761,3612
669,0.458,7394.92,606.549,8002.08,1767,3624
670,0.397,0.19,1329.83,1330.59,1767,3624
671,0.279,6841.7,454.535,7296.66,1773,3636
672,0.532,1857.5,614.633,2472.88,1775,3640
673,0.23,0.233,1046.34,1046.97,1775,3640
674,0.33,9197.26,530.468,9728.22,1783,3656
675,0.382,2788.94,891.225,3680.7,1785,3660
676,264.64,1678.57,534.682,2478.07,1787,3664
677,0.266,0.13,1453.01,1453.62,1787,3664
678,0.25,7231.78,1059.94,8292.15,1793,3676
679,1.227,3980.28,507.639,4489.31,1797,3684
680,1.052,3036.51,709.593,3747.29,1799,3688
681,0.45,0.173,1368.55,1369.32,1799,3688
682,0.964,6415.28,489.509,6905.88,1804,3699
683,1.05,0.191,2420.14,2421.58,1804,3699
684,0.748,10245.7,704.765,10951.4,1812,3715
685,1.096,2969.37,610.905,3581.54,1814,3719
686,1.097,0.312,1785.4,1786.98,1814,3719
687,1.253,0.256,1239.45,1241.15,1814,3719
688,1.189,10081.2,540.796,10623.4,1822,3735
689,0.352,0.117,1051.19,1051.82,1822,3735
690,1.049,3487.33,967.492,4456.05,1824,3739
691,0.954,17190.6,602.192,17793.9,1838,3767
692,0.427,4576.63,514.921,5092.11,1842,3775
693,0.352,9675.77,622.878,10299.2,1850,3791
694,0.397,0.197,1340.86,1341.62,1850,3791
695,0.375,4782.22,183.149,4965.95,1854,3799
696,0.459,0.137,1569.56,1570.35,1854,3799
697,0.365,3505.32,542.3,4048.13,1856,3803
698,0.464,0.136,901.753,902.512,1856,3803
699,1.693,0.403,1803.68,1805.94,1856,3803
700,1.597,1915.15,522.232,2439.15,1857,3806
701,0.624,0.214,1267.28,1268.28,1857,3806
702,1.34,2282.75,643.096,2927.34,1859,3810
703,1.085,6974.86,519.432,7495.53,1865,3822
704,1.229,0.29,1211.19,1212.85,1865,3822
705,1.198,2379.78,674.724,3055.88,1867,3826
706,750.542,2655.29,835.884,4241.9,1869,3830
707,1.345,0.419,1523.34,1525.28,1869,3830
708,0.301,0.087,1038.47,1039.03,1869,3830
709,0.254,5974.41,350.843,6325.7,1873,3838
710,0.916,0.126,1399.28,1400.51,1873,3838
711,0.351,2041.82,672.504,2714.83,1875,3842
712,0.417,9610.02,597.74,10208.4,1883,3858
713,17.642,5629.28,142.554,5789.63,1887,3866
714,1.362,6209.25,136.968,6347.74,1891,3874
715,0.323,3744.01,172.238,3916.84,1895,3882
716,0.487,6929.11,611.448,7541.21,1899,3890
717,0.484,2210.95,774.225,2985.83,1901,3894
718,0.397,11001.8,674.582,11677,1909,3910
719,0.415,7911.04,119.814,8031.4,1915,3922
720,0.424,0.141,1069.28,1069.98,1915,3922
721,0.209,14563.2,624.721,15188.2,1927,3946
722,0.357,7488.78,127.811,7617.09,1933,3958
723,0.282,2815.13,852.059,3667.63,1935,3962
724,0.572,5557.69,621.145,6179.61,1939,3970
725,0.609,0.066,1515.34,1516.19,1939,3970
726,508.746,5963.71,539.525,7012.19,1943,3978
727,0.478,4569.29,192.026,4761.94,1947,3986
728,0.581,0.165,1121.02,1121.94,1947,3986
729,507.493,2644.02,1079.09,4230.76,1949,3990
730,0.427,0.15,1082.51,1083.25,1949,3990
731,0.172,1759.07,607.097,2366.49,1951,3994
732,0.234,0.266,1601.19,1601.86,1951,3994
733,0.28,2422.48,655.194,3078.1,1953,3998
734,0.352,2479.23,714.37,3194.11,1955,4002
735,0.7,3969.59,133.064,4103.51,1959,4010
736,0.409,2844.84,799.19,3644.59,1961,4014
737,0.407,0.14,832.76,833.472,1961,4014
738,0.262,5641.71,676.13,6318.28,1965,4022
739,0.392,0.154,1318.57,1319.28,1965,4022
740,0.233,0.083,823.835,824.316,1965,4022
741,0.238,1833.42,856.028,2689.85,1967,4026
742,0.33,7251.39,818.407,8070.3,1972,4037
743,0.441,0.12,1482.75,1483.47,1972,4037
744,0.205,0.198,1357.9,1358.48,1972,4037
745,0.32,0.082,1503.62,1504.2,1972,4037
746,0.265,3266.87,653.988,3921.25,1974,4041
747,0.354,1787.72,717.235,2505.52,1976,4045
748,0.312,0.15,1499.86,1500.49,1976,4045
749,0.299,0.224,1064.56,1065.22,1976,4045
750,1.187,2680.95,671.633,3353.89,1978,4049
751,0.152,5784.66,160.116,5945.07,1981,4056
752,0.373,1621.89,680.735,2303.2,1982,4059
753,0.324,0.134,1966.89,1967.53,1982,4059
754,0.372,3209.59,943.949,4154.09,1984,4063
755,726.292,2515.15,694.811,3936.4,1986,4067
756,0.841,1527.04,580.38,2108.41,1987,4070
757,0.716,2809.79,692.503,3503.18,1989,4074
758,0.97,3391.58,1255.22,4647.99,1991,4078
759,312.181,5623.97,674.084,6610.45,1995,4086
760,0.35,1086.39,627.626,1714.63,1996,4089
761,0.332,7100.61,1060.63,8161.82,2000,4097
762,0.562,0.24,1025.72,1026.71,2000,4097
763,0.2,1276.84,863.396,2140.61,2001,4100
764,0.238,9047.29,861.628,9909.31,2007,4112
765,0.392,2084.05,1142.3,3226.94,2009,4116
766,1.206,10921,744.822,11667.3,2015,4128
767,0.867,6789.76,269.578,7060.4,2019,4136
768,0.446,2250.14,695.847,2946.58,2021,4140
769,0.348,0.149,1466.24,1466.89,2021,4140
770,0.246,7692.39,610.1,8302.88,2027,4152
771,0.375,9636.35,554.27,10191.1,2033,4164
772,0.271,0.159,660.154,660.761,2033,4164
773,0.112,0.056,1072.95,1073.29,2033,4164
774,0.317,1672.35,663.657,2336.44,2035,4168
775,0.255,5888.7,664.257,6553.35,2039,4176
776,0.511,0.092,1416.17,1416.93,2039,4176
777,0.287,10317.2,593.489,10911.1,2047,4192
778,0.539,1032.47,628.146,1661.3,2048,4195
779,0.237,3095.2,719.406,3814.97,2050,4199
780,0.361,858.535,488.792,1347.81,2051,4202
781,0.201,0.101,763.927,764.347,2051,4202
782,0.272,0.097,1344.06,1344.58,2051,4202
783,0.29,0.076,1159.44,1159.92,2051,4202
784,0.27,0.215,1333.55,1334.15,2051,4202
785,0.214,1696.86,586.163,2283.35,2053,4206
786,0.303,1893.33,723.894,2617.66,2055,4210
787,0.259,0.078,1091.62,1092.08,2055,4210
788,0.175,9204.82,690.805,9895.96,2061,4222
789,0.423,2530,685.846,3216.44,2063,4226
790,0.377,5271.79,778.83,6051.22,2067,4234
791,1058.31,2375.11,791.244,4224.9,2069,4238
792,0.349,3036.07,930.721,3967.36,2071,4242
793,0.267,0.32,1152.08,1152.83,2071,4242
794,0.241,2973.94,850.275,3824.62,2073,4246
795,0.324,0.26,1366.51,1367.26,2073,4246
796,0.148,0.089,1502.76,1503.16,2073,4246
797,0.369,0.191,1494.49,1495.23,2073,4246
798,0.302,0.168,1497.48,1498.13,2073,4246
799,0.191,0.129,1122.59,1123.08,2073,4246
800,1.145,0.311,2747.58,2749.2,2073,4246
801,0.464,6977.85,292.225,7270.66,2077,4254
802,0.283,0.178,1490.26,1490.85,2077,4254
803,0.153,0.192,1032.34,1032.8,2077,4254
804,0.249,0.111,1609.67,1610.16,2077,4254
805,0.218,0.118,2272.32,2272.83,2077,4254
806,0.351,0.176,2060.85,2061.54,2077,4254
807,0.376,9521.79,644.3,10166.7,2083,4266
808,0.633,9615.22,614.139,10230.1,2088,4277
809,0.343,0.193,1395.01,1395.72,2088,4277
810,0.124,4419.72,585.656,5005.65,2092,4285
811,0.177,0.159,1751.29,1751.8,2092,4285
812,0.385,3366.34,652.629,4019.48,2094,4289
813,0.356,4156.68,555.038,4712.19,2098,4297
814,0.3,9524.84,659.882,10185.2,2104,4309
815,0.416,7742.65,168.255,7911.47,2108,4317
816,0.308,7394.84,1215.46,8610.84,2114,4329
817,0.311,3646.5,1392.51,5039.49,2116,4333
818,0.636,0.062,1614.98,1615.86,2116,4333
819,372.048,6996.41,574.213,7942.85,2120,4341
820,0.455,0.051,868.931,869.638,2120,4341
821,0.472,0.22,1078.9,1079.76,2120,4341
822,0.32,2386.97,1368.71,3756.21,2122,4345
823,0.709,6904.44,172.092,7077.41,2126,4353
824,0.287,4276.92,613.738,4891.08,2130,4361
825,0.272,0.081,1676.64,1677.12,2130,4361
826,0.249,9107.08,727.306,9834.76,2135,4372
827,0.459,9998.14,141.891,10140.6,2141,4384
828,0.528,8603.27,595.778,9199.71,2147,4396
829,0.686,4193.22,587.899,4781.92,2151,4404
830,0.237,0.159,1125.33,1125.85,2151,4404
831,267.972,1029.31,1157.71,2455.16,2152,4407
832,0.358,7770.19,655.981,8426.69,2156,4415
833,0.441,16050.4,1109.51,17160.5,2164,4431
834,0.423,3157.49,1226.88,4385,2166,4435
835,0.418,3455.26,762.69,4218.53,2168,4439
836,0.537,1977.57,746.402,2724.67,2170,4443
837,0.163,9263.77,201.361,9465.49,2174,4451
838,0.394,1946.65,836.448,2783.7,2175,4454
839,0.323,3820.04,1094.84,4915.35,2177,4458
840,0.428,4562.76,499.297,5062.62,2181,4466
841,0.229,6077.78,256.582,6334.82,2185,4474
842,0.518,13111,1472.75,14584.5,2191,4486
843,0.388,0.188,1594.4,1595.15,2191,4486
844,0.311,0.163,1098.1,1098.75,2191,4486
845,0.358,0.132,1521.12,1521.78,2191,4486
846,0.299,3332.22,1148.96,4481.67,2193,4490
847,0.397,4057.45,1642.89,5700.91,2195,4494
848,0.483,7726.58,1297.96,9025.24,2200,4505
849,0.292,0.204,2187.61,2188.34,2200,4505
850,0.301,0.138,1550.69,1551.3,2200,4505
851,0.299,0.074,832.463,833.016,2200,4505
852,0.247,0.1,1500.08,1500.61,2200,4505
853,0.265,0.107,1507.41,1507.96,2200,4505
854,0.282,2305.46,855.48,3161.44,2202,4509
855,0.282,0.156,1320.02,1320.63,2202,4509
856,1.313,13273.2,815.583,14090.3,2206,4517
857,0.834,3327.82,1252.43,4581.25,2208,4521
858,1.324,8795.98,408.404,9205.91,2212,4529
859,0.842,2594.79,943.868,3539.64,2214,4533
860,334.439,1893.78,730.596,2958.97,2216,4537
861,0.203,2516.74,719.091,3236.16,2218,4541
862,1.114,0.356,2901.46,2903.1,2218,4541
863,0.621,11776.6,1336.53,13113.9,2224,4553
864,0.386,0.148,4544.96,4545.7,2224,4553
865,0.455,7323.47,1230.57,8554.68,2228,4561
866,0.396,0.165,2081.22,2081.96,2228,4561
867,0.354,12876.8,944.826,13822.2,2234,4573
868,0.536,0.189,2450.79,2451.66,2234,4573
869,0.382,4256.54,1183.83,5440.9,2236,4577
870,0.662,3886.83,1099.24,4986.9,2238,4581
871,0.399,8487.26,643.245,9131.03,2242,4589
872,0.301,0.055,1018.85,1019.34,2242,4589
873,0.152,5757.5,660.644,6418.42,2246,4597
874,0.251,8102.42,200.573,8303.4,2250,4605
875,0.427,9837.55,927.618,10765.8,2254,4613
876,0.487,2578.88,1565.64,4145.22,2256,4617
877,1.105,14045,1008.63,15054.9,2262,4629
878,0.88,0.404,2516.52,2517.93,2262,4629
879,663.974,4008.09,1521.67,6193.98,2264,4633
880,483.458,2251.22,737.003,3471.81,2266,4637
881,0.843,3057.49,836.457,3894.96,2267,4640
882,0.53,18689.3,1348.1,20038.2,2275,4656
883,0.525,2540.46,1507.92,4049.16,2277,4660
884,0.284,0.215,1878.27,1878.93,2277,4660
885,0.22,0.146,2196.34,2197.03,2277,4660
886,0.172,0.206,1789.44,1790,2277,4660
887,1.457,17529.5,739.629,18270.7,2285,4676
888,0.594,7394.75,1181.69,8577.2,2289,4684
889,0.55,14260.5,1177.43,15438.7,2295,4696
890,0.783,42033.1,1261.34,43295.4,2313,4732
891,0.499,4582.91,964.769,5548.31,2315,4736
892,0.568,3583.13,1180.87,4765.01,2317,4740
893,0.35,7711.29,291.684,8003.47,2321,4748
894,0.457,17179.5,1434.49,18614.6,2329,4764
895,0.628,0.036,1524.25,1525.09,2329,4764
896,0.289,0.124,1802.04,1802.63,2329,4764
897,0.396,8779.23,251.596,9031.43,2333,4772
898,0.365,3378.69,1055.89,4435.12,2335,4776
899,0.296,4666.93,966.08,5633.47,2337,4780
900,0.442,4020.36,1398.56,5419.53,2339,4784
901,0.567,3361.05,1521.24,4883.07,2341,4788
902,0.662,10158.6,438.561,10598,2345,4796
903,0.499,15646.3,898.675,16545.7,2351,4808
904,0.444,0.084,2464.1,2464.87,2351,4808
905,409.153,3768.72,1194.96,5373.07,2353,4812
906,366.59,11432.3,1221.07,13020.1,2359,4824
907,389.164,2472.04,984.336,3845.72,2361,4828
908,17.389,14407.8,1090.31,15515.6,2368,4843
909,0.655,0.239,2114.92,2115.97,2368,4843
910,0.735,7063.55,268.096,7332.55,2371,4850
911,0.793,4464.4,1306.06,5771.39,2373,4854
912,0.613,3325.16,877.006,4202.87,2375,4858
913,0.288,0.26,1384.69,1385.33,2375,4858
914,324.075,2055.66,798.073,3177.96,2377,4862
915,0.226,7478.42,233.572,7712.35,2381,4870
916,0.407,12135.1,1096.56,13232.2,2387,4882
917,0.757,5146.27,2594.77,7741.96,2389,4886
918,0.595,0.143,4155,4155.9,2389,4886
919,0.24,0.142,3517.55,3518.09,2389,4886
920,0.244,24409.5,1985.45,26395.4,2397,4902
921,0.534,0.175,3219.08,3219.95,2397,4902
922,0.28,0.274,2483.29,2484.01,2397,4902
923,0.327,0.085,3150.01,3150.59,2397,4902
924,938.309,7997.08,1327.42,10263,2401,4910
925,318.44,2944.77,1603.45,4866.87,2403,4914
926,0.408,3827.76,1827.96,5656.33,2405,4918
927,0.507,0.16,1678.05,1678.86,2405,4918
928,0.287,10080.7,415.998,10497.1,2409,4926
929,0.419,10284,1090.52,11375.1,2413,4934
930,0.342,14888,1197.58,16086,2419,4946
931,0.351,0.069,1646.76,1647.31,2419,4946
932,0.209,0.08,2439.55,2439.98,2419,4946
933,0.135,0.119,1803.51,1803.9,2419,4946
934,0.167,3342.36,1659.54,5002.2,2421,4950
935,0.282,13617.7,1015.38,14633.5,2426,4961
936,0.951,0.301,2141.73,2143.16,2426,4961
937,400.828,6714.67,1303.33,8419.03,2430,4969
938,0.576,10419.3,1493.98,11914,2434,4977
939,0.497,0.218,2941.69,2942.58,2434,4977
940,0.489,16319,1032.63,17352.3,2440,4989
941,0.511,10091.6,816.523,10908.8,2444,4997
942,0.393,2483.5,979.615,3463.62,2446,5001
943,0.174,2944.72,1408.1,4353.19,2448,5005
944,0.296,12832.6,1422.47,14255.6,2454,5017
945,0.439,0.13,2460.64,2461.32,2454,5017
946,0.217,3663.44,1021.73,4685.55,2456,5021
947,0.337,2964.13,989.816,3954.44,2458,5025
948,0.177,0.219,1305.74,1306.25,2458,5025
949,0.255,0.046,1482.23,1482.62,2458,5025
950,1.467,12009.5,234.184,12245.3,2462,5033
951,0.356,0.215,1837.53,1838.2,2462,5033
952,0.164,27117.7,1369.16,28487.2,2474,5057
953,0.55,0.069,2410.87,2411.67,2474,5057
954,0.308,3972.88,1235.94,5209.28,2476,5061
955,0.293,0.184,2471.66,2472.3,2476,5061
956,0.509,8192.71,1727.2,9920.58,2480,5069
957,0.777,0.207,2150.11,2151.26,2480,5069
958,0.357,3688.32,1525.45,5214.28,2482,5073
959,402.008,3763.05,1773.21,5938.43,2484,5077
960,0.418,5883.33,2406.21,8290.12,2486,5081
961,0.527,4440.56,1921.15,6362.4,2488,5085
962,467.336,4629.08,1672.77,6769.37,2490,5089
963,1102.75,3614.45,1154.72,5872.1,2492,5093
964,389.248,2287.86,969.702,3646.98,2493,5096
965,0.348,7170.54,973.175,8144.21,2497,5104
966,0.383,4877.02,1925.97,6803.54,2499,5108
967,0.435,12649.7,259.376,12909.7,2505,5120
968,1052.08,5438.54,1444.88,7935.68,2507,5124
969,0.645,9023.52,464.799,9489.14,2511,5132
970,0.558,21441.7,1518.27,22960.7,2519,5148
971,406.263,5957.14,1349.89,7713.47,2521,5152
972,0.385,1504.98,1159.52,2665.08,2522,5155
973,0.557,4996.83,1528.44,6526.01,2524,5159
974,0.387,11643.6,1052.35,12696.5,2528,5167
975,0.38,22972.7,1645.59,24618.9,2538,5187
976,0.317,23700.7,1497.6,25198.8,2548,5207
977,0.419,18281,1183.45,19465.1,2556,5223
978,593.557,5122.13,1836.78,7552.66,2558,5227
979,0.385,9609.64,409.277,10019.4,2562,5235
980,0.456,9277.41,1241.68,10519.7,2566,5243
981,0.414,10567.5,255.751,10823.8,2570,5251
982,0.477,12400.6,498.122,12899.4,2574,5259
983,0.424,0.114,2719.89,2720.59,2574,5259
984,0.402,0.119,2886.53,2887.22,2574,5259
985,0.241,4582.26,1344.07,5926.75,2576,5263
986,0.423,0.175,2923.3,2924.1,2576,5263
987,0.289,3030.14,1060.2,4090.78,2578,5267
988,0.275,25274.1,1903.78,27178.4,2587,5286
989,0.944,23296.6,1640.83,24938.5,2595,5304
990,0.418,4652.99,2372.2,7025.78,2597,5308
991,701.777,4828.61,1828.62,7359.17,2599,5312
992,0.728,8873.63,1266.08,10140.6,2602,5319
993,0.463,0.156,3274.6,3275.38,2602,5319
994,0.328,0.159,3024.71,3025.36,2602,5319
995,0.524,5000.6,1445.73,6447.02,2604,5323
996,471.572,4582.66,1354.24,6408.66,2606,5327
997,1146.66,8978.4,294.052,10419.3,2610,5335
998,0.247,10078.7,292.649,10371.7,2614,5343
999,0.482,0.304,2632.57,2633.5,2614,5343
1000,1.406,0.249,4231.7,4233.51,2614,5343
1001,0.343,5580.91,1456.32,7037.72,2616,5347
1002,0.47,23133.4,1184.12,24318.1,2624,5363
1003,0.434,27419.2,1581.66,29001.5,2634,5383
1004,0.509,10534.9,314.923,10850.5,2638,5391
1005,0.428,11557.6,315.798,11873.9,2642,5399
1006,0.427,19020.7,1136.85,20158.1,2648,5411
1007,0.434,16695.8,1125.96,17822.3,2654,5423
1008,0.338,0.166,3431.63,3432.31,2654,5423
1009,0.324,0.186,1608.88,1609.52,2654,5423
1010,0.241,15360.1,1175,16535.5,2658,5431
1011,0.334,14817.4,839.754,15657.6,2664,5443
1012,0.413,10436.5,291.456,10728.5,2668,5451
1013,417.751,3855.69,1492.5,5766.1,2670,5455
1014,0.351,2855.38,1109.1,3964.95,2672,5459
1015,0.235,16527,1560.89,18088.2,2677,5470
1016,0.606,9071.19,1680.22,10752.2,2681,5478
1017,0.31,12258.6,1548.14,13807.2,2685,5486
1018,0.487,25208.2,1720.92,26929.7,2693,5502
1019,437.393,4463.81,1900.77,6802.15,2695,5506
1020,385.525,4896.15,1376.52,6658.34,2697,5510
1021,0.353,13481.6,1429.66,14911.8,2701,5518
1022,0.682,5229.38,2202.82,7433.02,2703,5522
1023,0.348,0.187,3272.21,3272.9,2703,5522
1024,0.364,0.242,3498.49,3499.26,2703,5522
1025,667.146,5583.54,2235.83,8486.74,2705,5526
1026,474.128,6315.26,2535.8,9325.43,2707,5530
1027,0.38,0.153,4221.39,4222.1,2707,5530
1028,0.313,5270.82,1922.49,7193.79,2709,5534
1029,0.234,2477.89,1678.82,4157.12,2710,5537
1030,0.488,18359.5,1071.59,19431.7,2716,5549
1031,735.015,15391.3,2249.14,18375.7,2720,5557
1032,0.551,3418.89,1584.49,5004.11,2721,5560
1033,0.427,0.091,4439.61,4440.32,2721,5560
1034,0.277,26824.6,1315.78,28140.8,2731,5580
1035,0.672,6889.66,1936.24,8826.74,2733,5584
1036,0.43,0.191,2084.24,2085.02,2733,5584
1037,0.289,4914.62,1807.2,6722.26,2735,5588
1038,0.295,12792.4,262.169,13055,2739,5596
1039,0.36,0.13,3418.03,3418.67,2739,5596
1040,0.475,0.202,3253.34,3254.16,2739,5596
1041,0.372,26460,1462.23,27922.8,2749,5616
1042,0.466,12464.5,1011.45,13476.6,2753,5624
1043,0.266,4269.61,1757.68,6027.69,2755,5628
1044,0.296,0.173,2304.64,2305.24,2755,5628
1045,0.262,3250.55,1600.82,4851.77,2757,5632
1046,0.353,3987.68,1421.8,5410.02,2759,5636
1047,0.269,4287.27,1150.14,5437.8,2761,5640
1048,0.2,17833.6,1405.99,19240,2767,5652
1049,0.448,0.128,3533.25,3533.98,2767,5652
1050,1.051,0.188,4039.09,4040.46,2767,5652
1051,0.21,0.162,2864.89,2865.4,2767,5652
1052,0.22,4382.76,1903.8,6286.97,2769,5656
1053,0.375,0.166,2663.79,2664.45,2769,5656
1054,398.072,3533.09,1385.43,5316.75,2771,5660
1055,0.303,2267.89,1321.41,3589.73,2772,5663
1056,0.405,17547.8,1516.65,19065.1,2778,5675
1057,388.265,4012.44,1319.27,5720.12,2780,5679
1058,0.25,17789.6,1454.48,19244.5,2786,5691
1059,0.442,26154.9,2014.77,28170.3,2794,5707
1060,0.775,5674.67,2520.85,8196.48,2796,5711
1061,1117.01,9360.49,402.993,10880.7,2800,5719
1062,0.42,12538.4,1756.84,14295.8,2804,5727
1063,0.425,5311.37,2060.15,7372.1,2806,5731
1064,0.342,32776.4,1150.15,33927.1,2816,5751
1065,464.315,4790.93,2153.5,7408.95,2818,5755
1066,0.717,27532.5,1275.93,28809.3,2828,5775
1067,0.623,12623.6,1436.55,14060.9,2832,5783
1068,540.106,4967.33,2558.63,8066.22,2834,5787
1069,0.575,26632.3,1885.93,28519,2842,5803
1070,0.556,5158.9,2001.81,7161.42,2844,5807
1071,0.504,11872.1,506.175,12378.9,2848,5815
1072,0.492,12644.2,420.478,13065.3,2852,5823
1073,0.481,5723.46,2267.48,7991.57,2854,5827
1074,0.463,13534.7,1835.75,15371.1,2858,5835
1075,0.472,12784.9,358.429,13143.9,2862,5843
1076,0.474,10797.7,290.983,11089.3,2866,5851
1077,0.314,11807.2,420.262,12227.9,2870,5859
1078,0.361,9703.12,272.751,9976.36,2874,5867
1079,0.389,3784.31,1235.29,5020.13,2876,5871
1080,0.161,29774.2,1392.38,31167,2884,5887
1081,924.175,6905.96,2113.16,9943.46,2886,5891
1082,0.407,0.159,3490.97,3491.66,2886,5891
1083,0.284,43554.2,2161.24,45715.9,2900,5919
1084,0.451,0.173,3938.2,3939,2900,5919
1085,0.386,0.141,4647.64,4648.38,2900,5919
1086,0.667,7283.69,3561.12,10845.7,2902,5923
1087,1.01,0.277,4491.18,4492.64,2902,5923
1088,0.287,5284.06,2202.75,7487.22,2904,5927
1089,963.967,5835.81,2659.85,9459.86,2906,5931
1090,1.632,0.288,3615.26,3617.43,2906,5931
1091,0.529,20268.3,440.164,20709.4,2912,5943
1092,0.332,0.173,3256.6,3257.3,2912,5943
1093,480.248,6454,2519.26,9453.74,2914,5947
1094,0.648,0.289,3002.4,3003.5,2914,5947
1095,0.358,15267.4,462.006,15729.9,2918,5955
1096,0.528,0.125,3495.52,3496.32,2918,5955
1097,0.379,15942.4,1732.85,17675.7,2924,5967
1098,0.244,15607,1813.63,17421,2928,5975
1099,0.73,6125.31,2307.84,8434.05,2930,5979
1100,1.026,0.226,4590.99,4592.39,2930,5979
1101,0.273,12849.3,1614.2,14463.9,2934,5987
1102,0.346,5436.06,2003.51,7440.04,2936,5991
