iteration,find_best_us,split_us,update_info_us,total_us,active_faces,n_vertices,cascade_activations,faces_created,edges_created,add_face_calls,update_info_calls
807,0.181,5841.07,465.145,6306.55,1887,3866,2,72,60,36,47
808,0.408,0.246,1128.07,1128.88,1887,3866,0,0,0,0,8
809,0.207,1403.44,682.785,2086.59,1889,3870,0,24,20,12,16
810,0.267,5494.03,433.792,5928.23,1895,3882,2,72,60,36,47
811,0.443,3662.73,455.995,4119.31,1899,3890,1,48,40,24,31
812,0.287,0.099,768.36,768.847,1899,3890,0,0,0,0,6
813,0.206,3857.42,556.916,4414.64,1903,3900,2,48,44,24,33
814,0.255,0.151,792.401,792.909,1903,3900,0,0,0,0,6
815,0.15,4949.55,220.275,5170.18,1907,3908,1,48,40,24,28
816,0.431,0.186,1133.56,1134.28,1907,3908,0,0,0,0,8
817,0.416,1219.08,437.163,1656.79,1908,3911,0,12,12,6,9
818,0.3,5666.37,442.381,6109.19,1914,3923,2,72,60,36,47
819,357.14,1802.43,561.606,2721.35,1916,3927,0,24,20,12,16
820,0.155,4712.12,102.889,4815.26,1920,3935,1,48,40,24,28
821,0.407,1788.24,501.453,2290.22,1922,3939,0,24,20,12,16
822,0.257,3547.11,681.956,4229.47,1926,3947,1,48,40,24,31
823,0.299,6310.86,824.626,7135.99,1932,3959,2,72,60,36,47
824,0.637,0.146,1058.38,1059.28,1932,3959,0,0,0,0,7
825,0.179,5745.7,487.567,6233.57,1937,3970,2,60,52,30,40
826,0.226,0.096,1030.98,1031.41,1937,3970,0,0,0,0,8
827,0.252,0.183,755.529,756.079,1937,3970,0,0,0,0,5
828,0.242,1807.81,724.461,2532.62,1939,3974,0,24,20,12,16
829,0.394,1915.29,655.491,2571.34,1941,3978,0,24,20,12,16
830,0.255,0.067,1029.86,1030.34,1941,3978,0,0,0,0,7
831,483.112,4302.39,160.05,4945.76,1945,3986,1,48,40,24,28
832,0.385,3731.58,519.367,4251.51,1949,3994,1,48,40,24,31
833,0.392,4079.11,127.4,4207.07,1953,4002,1,48,40,24,28
834,0.272,0.18,1396.66,1397.25,1953,4002,0,0,0,0,8
835,0.236,4348.6,149.156,4498.2,1957,4010,1,48,40,24,28
836,0.348,0.201,956.433,957.073,1957,4010,0,0,0,0,8
837,0.147,3582.31,400.034,3982.6,1961,4018,1,48,40,24,31
838,0.434,1345.62,558.722,1904.88,1963,4022,0,24,20,12,16
839,0.359,1838.78,504.403,2343.68,1965,4026,0,24,20,12,16
840,0.333,1631.65,521.015,2153.13,1967,4030,0,24,20,12,16
841,0.199,0.125,718.919,719.331,1967,4030,0,0,0,0,6
842,0.265,5447.16,170.869,5618.4,1971,4038,1,48,40,24,28
843,0.484,1899.97,561.417,2462,1973,4042,0,24,20,12,16
844,1.396,5232.26,130.23,5364.1,1977,4050,1,48,40,24,28
845,0.245,3842.44,138.176,3980.99,1981,4058,1,48,40,24,28
846,0.342,9192.6,483.322,9676.39,1989,4074,3,96,80,48,62
847,0.438,3543.89,114.838,3659.29,1993,4082,1,48,40,24,28
848,0.312,3909.36,119.152,4028.93,1997,4090,1,48,40,24,28
849,0.313,6504.28,604.484,7109.23,2003,4102,2,72,60,36,47
850,0.482,1668.78,575.818,2245.17,2005,4106,0,24,20,12,16
851,0.182,0.225,814.864,815.364,2005,4106,0,0,0,0,7
852,0.192,6932.39,626.599,7559.33,2011,4118,2,72,60,36,47
853,0.483,3228.99,175.986,3405.61,2015,4126,1,48,40,24,28
854,0.18,953.687,431.171,1385.14,2016,4129,0,12,12,6,9
855,0.183,0.342,825.04,825.666,2016,4129,0,0,0,0,6
856,0.973,3435.1,119.122,3555.3,2020,4137,1,48,40,24,28
857,0.415,5132.87,168.514,5301.93,2024,4145,1,48,40,24,28
858,0.344,0.138,1067.58,1068.2,2024,4145,0,0,0,0,5
859,0.289,1380.35,495.064,1875.79,2026,4149,0,24,20,12,16
860,506.566,2188.62,659.271,3354.68,2028,4153,0,24,20,12,16
861,0.356,1625.27,758.883,2384.67,2030,4157,0,24,20,12,16
862,0.268,1700.67,635.384,2336.46,2032,4161,0,24,20,12,16
863,0.191,0.193,1607.76,1608.28,2032,4161,0,0,0,0,8
864,0.173,5398.7,514.822,5913.85,2036,4169,1,48,40,24,31
865,0.401,3753.51,128.839,3882.89,2040,4177,1,48,40,24,28
866,0.125,3578.02,134.638,3712.89,2044,4185,1,48,40,24,28
867,0.184,8081.31,559.165,8640.8,2051,4200,3,84,72,42,52
868,0.249,2227.89,640.781,2869.1,2053,4204,0,24,20,12,16
869,0.33,0.218,1087.13,1087.8,2053,4204,0,0,0,0,8
870,0.157,3839.01,517.962,4357.26,2057,4212,1,48,40,24,31
871,0.291,4869.74,418.56,5288.74,2061,4220,1,48,40,24,31
872,0.427,0.119,898.465,899.098,2061,4220,0,0,0,0,8
873,0.145,3803.76,368.949,4172.98,2065,4228,1,48,40,24,31
874,0.399,1289.49,654.779,1944.81,2067,4232,0,24,20,12,16
875,0.278,0.199,1096.79,1097.4,2067,4232,0,0,0,0,8
876,0.133,4362.89,159.637,4522.8,2071,4240,1,48,40,24,28
877,0.503,2747.72,631.09,3379.43,2073,4244,0,24,20,12,16
878,0.579,0.092,1548.4,1549.2,2073,4244,0,0,0,0,8
879,281.624,1556.67,837.491,2675.98,2075,4248,0,24,20,12,16
880,255.023,3642.3,460.626,4358.07,2079,4256,1,48,40,24,31
881,0.313,0.18,963.544,964.141,2079,4256,0,0,0,0,7
882,0.265,0.111,1532.56,1533.09,2079,4256,0,0,0,0,7
883,0.308,886.486,766.401,1653.39,2080,4259,0,12,12,6,9
884,0.335,7544.56,615.577,8160.61,2086,4271,2,72,60,36,47
885,0.538,9577.56,512.327,10090.5,2094,4287,3,96,80,48,62
886,0.36,1786.52,624.918,2411.93,2096,4291,0,24,20,12,16
887,0.204,0.158,783.77,784.239,2096,4291,0,0,0,0,5
888,0.134,5119.72,573.15,5693.13,2100,4299,1,48,40,24,31
889,0.491,0.194,1068.96,1069.77,2100,4299,0,0,0,0,6
890,0.303,1896.71,684.466,2581.63,2102,4303,0,24,20,12,16
891,0.341,4343.66,167.675,4511.81,2106,4311,1,48,40,24,28
892,0.658,8223.75,583.816,8808.36,2112,4323,2,72,60,36,47
893,0.49,3796.89,511.03,4308.52,2116,4331,1,48,40,24,31
894,0.156,0.133,755.409,755.861,2116,4331,0,0,0,0,4
895,0.235,3972.68,125.59,4098.6,2120,4339,1,48,40,24,28
896,0.22,0.142,723.485,724.014,2120,4339,0,0,0,0,4
897,0.21,0.122,1282.86,1283.29,2120,4339,0,0,0,0,8
898,0.155,11848.2,542.234,12390.7,2130,4359,4,120,100,60,74
899,1.057,4676.33,117.86,4795.45,2134,4367,1,48,40,24,28
900,0.917,0.209,1269.88,1271.14,2134,4367,0,0,0,0,6
901,0.824,0.251,1415.46,1416.7,2134,4367,0,0,0,0,8
902,1.029,2727.78,648.902,3377.94,2136,4371,0,24,20,12,16
903,0.526,6790.13,561.01,7351.81,2142,4383,2,72,60,36,47
904,0.233,4165.84,474.391,4640.57,2146,4391,1,48,40,24,31
905,279.432,1654.78,599.434,2533.85,2148,4395,0,24,20,12,16
906,901.935,8561.48,595.409,10059,2154,4407,2,72,60,36,43
907,816.798,2488.02,676.154,3981.11,2156,4411,0,24,20,12,16
908,0.328,1995.77,954.005,2950.26,2158,4415,0,24,20,12,16
909,0.176,11865.5,684.774,12550.6,2166,4431,3,96,80,48,59
910,0.501,8005.92,328.418,8335.05,2170,4439,1,48,40,24,28
911,0.643,8780.86,643.492,9425.1,2174,4447,1,48,40,24,31
912,0.369,9964.57,770.021,10735.1,2180,4459,2,72,60,36,47
913,0.434,0.208,1055.61,1056.36,2180,4459,0,0,0,0,6
914,297.604,9544.39,1232.83,11075,2186,4471,2,72,60,36,43
915,0.446,0.196,1775.06,1775.93,2186,4471,0,0,0,0,8
916,0.279,15341.2,521.717,15863.3,2198,4495,5,144,120,72,86
917,0.42,903.804,584.682,1489.01,2199,4498,0,12,12,6,9
918,0.336,7851.17,739.025,8590.67,2205,4510,2,72,60,36,47
919,0.542,0.133,1531.71,1532.5,2205,4510,0,0,0,0,8
920,0.213,6230.11,554.572,6785.03,2210,4521,2,60,52,30,40
921,0.21,1779.16,1015.96,2795.51,2212,4525,0,24,20,12,16
922,0.193,0.107,901.936,902.357,2212,4525,0,0,0,0,6
923,0.169,2148.41,700.894,2849.6,2214,4529,0,24,20,12,16
924,613.687,5250.29,533.883,6398.06,2218,4537,1,48,40,24,31
925,446.534,9542.15,233.835,10222.7,2224,4549,2,72,60,36,43
926,0.339,5171.9,183.787,5356.16,2228,4557,1,48,40,24,28
927,0.36,0.137,1188.26,1188.86,2228,4557,0,0,0,0,7
928,0.186,13336.1,666.287,14002.7,2238,4577,4,120,100,60,74
929,0.412,0.133,1875.72,1876.39,2238,4577,0,0,0,0,8
930,0.402,1834.67,740.371,2575.55,2240,4581,0,24,20,12,16
931,0.173,0.154,1296.27,1296.7,2240,4581,0,0,0,0,8
932,0.224,0.094,1314.01,1314.43,2240,4581,0,0,0,0,8
933,0.219,4117.93,601.73,4719.98,2244,4589,1,48,40,24,31
934,0.174,10763.3,511.922,11275.5,2250,4601,2,72,60,36,47
935,0.41,8949.83,700.792,9651.14,2256,4613,2,72,60,36,47
936,0.315,9621.87,653.032,10275.4,2262,4625,2,72,60,36,47
937,302.384,2536.16,812.615,3651.27,2264,4629,0,24,20,12,16
938,0.396,6658.37,155.621,6814.55,2268,4637,1,48,40,24,28
939,0.246,14090.9,778.832,14870.1,2276,4653,3,96,80,48,59
940,0.447,6004.93,367.14,6372.66,2280,4661,1,48,40,24,28
941,0.449,0.18,2265.18,2265.96,2280,4661,0,0,0,0,8
942,0.24,0.084,1560.18,1560.63,2280,4661,0,0,0,0,6
943,0.206,0.276,996.509,997.116,2280,4661,0,0,0,0,5
944,0.292,3645.07,936.005,4581.52,2282,4665,0,24,20,12,16
945,0.62,0.087,2010.09,2010.95,2282,4665,0,0,0,0,8
946,0.353,0.132,1771.05,1771.66,2282,4665,0,0,0,0,8
947,5.067,0.117,1380.99,1386.33,2282,4665,0,0,0,0,5
948,0.208,0.218,1349.08,1349.61,2282,4665,0,0,0,0,8
949,0.136,0.179,726.276,726.694,2282,4665,0,0,0,0,4
950,0.607,8343.57,655.178,8999.49,2288,4677,2,72,60,36,47
951,0.565,1892.37,661.358,2554.4,2290,4681,0,24,20,12,16
952,0.557,5186.27,194.006,5380.98,2294,4689,1,48,40,24,28
953,0.384,6250.09,162.103,6412.68,2298,4697,1,48,40,24,28
954,0.449,3360.29,704.7,4065.6,2300,4701,0,24,20,12,16
955,0.351,0.156,1686.94,1687.6,2300,4701,0,0,0,0,6
956,0.227,7549.8,225.849,7776.01,2306,4713,2,72,60,36,43
957,0.31,8717.42,615.108,9332.97,2312,4725,2,72,60,36,47
958,0.436,0.065,1224.89,1225.49,2312,4725,0,0,0,0,8
959,863.558,3361.93,1007.11,5232.77,2314,4729,0,24,20,12,16
960,0.321,2609.01,1311.23,3920.72,2316,4733,0,24,20,12,16
961,0.22,6688.23,1100.39,7788.99,2320,4741,1,48,40,24,31
962,303.382,2998.35,700.918,4002.76,2322,4745,0,24,20,12,16
963,343.095,2771.25,1281.73,4396.26,2324,4749,0,24,20,12,16
964,535.214,2476.49,790.053,3801.89,2326,4753,0,24,20,12,16
965,0.442,1859.81,728.724,2589.1,2328,4757,0,24,20,12,16
966,0.454,4500.82,160.504,4661.88,2332,4765,1,48,40,24,28
967,0.366,0.188,1390.43,1391.15,2332,4765,0,0,0,0,8
968,375.262,3492.22,1156.4,5024.02,2334,4769,0,24,20,12,16
969,0.242,2513.13,1183.01,3696.54,2336,4773,0,24,20,12,16
970,0.241,3074.49,1301.93,4376.89,2338,4777,0,24,20,12,16
971,602.147,2508.66,838.131,3949.13,2340,4781,0,24,20,12,16
972,0.351,5650.31,177.224,5828.02,2344,4789,1,48,40,24,28
973,0.36,10970.9,663.584,11635,2352,4805,3,96,80,48,59
974,0.246,0.172,1181.6,1182.18,2352,4805,0,0,0,0,5
975,0.276,1959.37,870.56,2830.42,2354,4809,0,24,20,12,16
976,0.312,0.034,987.728,988.276,2354,4809,0,0,0,0,5
977,0.31,7814.54,252.305,8067.28,2358,4817,1,48,40,24,28
978,546.911,5597.73,566.774,6711.64,2362,4825,1,48,40,24,31
979,0.275,1869.92,813.498,2683.79,2364,4829,0,24,20,12,16
980,0.302,5747.13,1327.18,7074.74,2368,4837,1,48,40,24,31
981,0.357,10745.9,902.651,11649.2,2374,4849,2,72,60,36,47
982,0.502,0.173,2015.28,2016.18,2374,4849,0,0,0,0,8
983,0.226,5280.07,193.372,5473.8,2377,4856,1,36,32,18,21
984,0.226,0.098,1551.95,1552.48,2377,4856,0,0,0,0,5
985,0.289,6672.82,865.833,7539.16,2381,4864,1,48,40,24,31
986,0.507,9194.43,212.372,9407.42,2385,4872,1,48,40,24,28
987,0.61,7811.28,672.891,8484.99,2389,4880,1,48,40,24,31
988,1.234,3729.95,1681.42,5412.9,2391,4884,0,24,20,12,16
989,0.271,10979.3,1381.9,12361.6,2397,4896,2,72,60,36,47
990,0.55,8015.6,368.184,8384.56,2401,4904,1,48,40,24,28
991,327.814,2873.82,787.144,3988.96,2403,4908,0,24,20,12,16
992,0.459,1681.34,773.665,2455.56,2405,4912,0,24,20,12,16
993,0.184,8203.86,1060.42,9264.62,2411,4924,2,72,60,36,47
994,0.386,0.167,1191.57,1192.32,2411,4924,0,0,0,0,5
995,0.23,2966.25,940.884,3907.57,2413,4928,0,24,20,12,16
996,322.726,4639.34,146.261,5108.54,2417,4936,1,48,40,24,28
997,318.176,2459.39,845.887,3623.66,2419,4940,0,24,20,12,16
998,0.357,8231.89,766.337,8998.71,2425,4952,2,72,60,36,47
999,0.261,0.159,1411.88,1412.42,2425,4952,0,0,0,0,8
1000,0.23,4334.89,555.685,4890.9,2429,4960,1,48,40,24,31
1001,0.207,5055.25,741.626,5797.22,2433,4968,1,48,40,24,31
1002,0.384,6488.36,1308.34,7797.28,2437,4976,1,48,40,24,31
1003,0.496,18436.7,820.261,19257.6,2446,4995,4,108,92,54,67
1004,0.393,3408.22,1117.87,4526.7,2448,4999,0,24,20,12,16
1005,0.515,0.202,1420.73,1421.61,2448,4999,0,0,0,0,5
1006,0.233,2194.9,828.847,3024.17,2450,5003,0,24,20,12,16
1007,0.265,13033.8,1342.59,14376.9,2456,5015,2,72,60,36,47
1008,0.724,3183.5,1045.63,4230.06,2458,5019,0,24,20,12,16
1009,0.378,8137.37,418.507,8556.49,2462,5027,1,48,40,24,28
1010,0.497,14181.4,800.303,14982.3,2470,5043,3,96,80,48,59
1011,1.129,6978.18,203.866,7183.34,2474,5051,1,48,40,24,28
1012,0.221,4978.36,798.964,5777.76,2477,5058,1,36,32,18,24
1013,910.05,3541.06,1739.59,6190.95,2479,5062,0,24,20,12,16
1014,0.38,0.216,2375.51,2376.3,2479,5062,0,0,0,0,8
1015,0.239,0.173,1870.92,1871.53,2479,5062,0,0,0,0,5
1016,0.352,12672.6,399.98,13073.1,2485,5074,2,72,60,36,43
1017,0.237,7877.5,797.096,8675.04,2489,5082,1,48,40,24,31
1018,0.225,0.162,1755.7,1756.22,2489,5082,0,0,0,0,8
1019,1167.11,4058.43,1305.66,6531.57,2491,5086,0,24,20,12,16
1020,366.918,3522.37,1029.14,4918.59,2493,5090,0,24,20,12,16
1021,0.38,0.178,1597.24,1598.01,2493,5090,0,0,0,0,7
1022,0.214,0.114,2389.53,2390.06,2493,5090,0,0,0,0,8
1023,0.285,10601.3,637.488,11239.1,2499,5102,2,72,60,36,47
1024,0.441,0.053,1002.24,1002.87,2499,5102,0,0,0,0,5
1025,506.389,3634.46,1001.41,5142.45,2501,5106,0,24,20,12,16
1026,316.262,2005.36,964.114,3285.88,2502,5109,0,12,12,6,9
1027,0.387,0.216,2250.25,2250.99,2502,5109,0,0,0,0,7
1028,0.712,0.135,1966.2,1967.17,2502,5109,0,0,0,0,7
1029,0.286,0.266,1773.92,1774.58,2502,5109,0,0,0,0,5
1030,0.293,8328.97,212.34,8541.73,2506,5117,1,48,40,24,28
1031,372.646,3937.66,1659.75,5970.24,2508,5121,0,24,20,12,16
1032,0.242,2011.41,1180.12,3191.89,2509,5124,0,12,12,6,9
1033,0.328,2788.75,1346.92,4136.26,2511,5128,0,24,20,12,16
1034,0.364,0.175,2499.86,2500.6,2511,5128,0,0,0,0,8
1035,0.222,0.136,2372.15,2372.68,2511,5128,0,0,0,0,8
1036,0.262,3172.88,1636.13,4809.47,2513,5132,0,24,20,12,16
1037,0.267,12600.5,961.854,13562.8,2519,5144,2,72,60,36,43
1038,0.634,9271.59,144.583,9416.92,2523,5152,1,48,40,24,28
1039,0.422,12972.7,935.96,13909.3,2529,5164,2,72,60,36,47
1040,0.57,20414.5,1564.73,21980,2539,5184,4,120,100,60,74
1041,0.661,0.213,3369.47,3370.54,2539,5184,0,0,0,0,8
1042,0.338,0.138,1973.21,1973.89,2539,5184,0,0,0,0,7
1043,0.878,18286.5,789.557,19077.2,2548,5203,4,108,92,54,67
1044,0.345,0.121,1386.99,1387.6,2548,5203,0,0,0,0,7
1045,0.224,0.102,1106.43,1106.86,2548,5203,0,0,0,0,5
1046,0.25,3779.91,1207.83,4988.2,2550,5207,0,24,20,12,16
1047,0.362,0.209,2177.18,2177.89,2550,5207,0,0,0,0,8
1048,0.349,0.149,2088.56,2089.2,2550,5207,0,0,0,0,7
1049,0.213,0.14,2272.17,2272.74,2550,5207,0,0,0,0,7
1050,0.187,4191.41,1633.55,5825.42,2552,5211,0,24,20,12,16
1051,0.505,3893.98,1018.71,4913.37,2554,5215,0,24,20,12,16
1052,0.421,7718.19,872.351,8591.23,2558,5223,1,48,40,24,31
1053,0.373,3585.11,1228.93,4814.69,2560,5227,0,24,20,12,16
1054,654.763,2660.8,934.051,4249.77,2562,5231,0,24,20,12,16
1055,0.446,2815.32,1187.57,4003.54,2564,5235,0,24,20,12,16
1056,0.25,14882.8,1341.93,16225.2,2572,5251,3,96,80,48,59
1057,537.502,2056.7,776.818,3371.2,2573,5254,0,12,12,6,9
1058,0.322,3347.47,1683.39,5031.4,2575,5258,0,24,20,12,16
1059,0.301,0.218,2420.38,2421.05,2575,5258,0,0,0,0,7
1060,0.221,0.084,1700.38,1700.88,2575,5258,0,0,0,0,4
1061,323.169,3396.94,921.215,4641.53,2577,5262,0,24,20,12,16
1062,0.978,9030.13,890.019,9921.34,2581,5270,1,48,40,24,31
1063,0.719,0.075,1874.01,1874.96,2581,5270,0,0,0,0,5
1064,0.245,14992.8,1331.08,16324.3,2588,5285,3,84,72,42,52
1065,699.549,2490.27,1059.76,4249.75,2590,5289,0,24,20,12,16
1066,0.579,0.18,1608.35,1609.21,2590,5289,0,0,0,0,8
1067,0.266,2296.83,888.946,3186.2,2592,5293,0,24,20,12,16
1068,337.912,2482.82,861.837,3682.74,2594,5297,0,24,20,12,16
1069,0.145,6506.63,744.857,7251.79,2598,5305,1,48,40,24,31
1070,0.267,0.186,1379.57,1380.14,2598,5305,0,0,0,0,7
1071,0.208,2331.56,913.319,3245.21,2600,5309,0,24,20,12,16
1072,0.204,26410.5,971.996,27382.9,2612,5333,5,144,120,72,89
1073,0.381,0.065,3651.14,3651.79,2612,5333,0,0,0,0,6
1074,0.621,24835.2,1244.81,26080.8,2623,5356,5,132,112,66,79
1075,0.368,12537.2,1299.48,13837.2,2629,5368,2,72,60,36,47
1076,0.258,8658.07,347.611,9006.13,2633,5376,1,48,40,24,28
1077,0.291,0.15,2672.27,2672.84,2633,5376,0,0,0,0,8
1078,0.282,0.169,1581.09,1581.73,2633,5376,0,0,0,0,5
1079,0.317,13207,924.342,14131.8,2639,5388,2,72,60,36,47
1080,0.489,0.081,1735.94,1736.66,2639,5388,0,0,0,0,5
1081,396.115,3872.83,1574.99,5844.16,2641,5392,0,24,20,12,16
1082,0.481,3883.82,1393.51,5277.96,2643,5396,0,24,20,12,16
1083,0.245,9426.51,1169.57,10596.5,2647,5404,1,48,40,24,31
1084,0.794,3823.86,1288.83,5113.7,2649,5408,0,24,20,12,16
1085,0.484,3618.51,1013.83,4633.03,2651,5412,0,24,20,12,16
1086,0.312,7964.98,176.227,8141.62,2655,5420,1,48,40,24,28
1087,0.392,3170.42,1744.76,4915.74,2657,5424,0,24,20,12,16
1088,0.274,0.128,2607.7,2608.31,2657,5424,0,0,0,0,8
1089,1045.74,3618.36,1422.86,6087.19,2659,5428,0,24,20,12,16
1090,0.508,0.131,2526.51,2527.24,2659,5428,0,0,0,0,7
1091,0.273,2999.68,971.882,3971.97,2661,5432,0,24,20,12,16
1092,0.228,20320.6,909.35,21230.4,2671,5452,4,120,100,60,74
1093,1778.57,5093.45,1128.86,8001.08,2673,5456,0,24,20,12,16
1094,0.809,3721.29,1775.14,5497.52,2675,5460,0,24,20,12,16
1095,0.464,4209.45,1349.78,5559.96,2677,5464,0,24,20,12,16
1096,0.533,0.129,2727.79,2728.62,2677,5464,0,0,0,0,8
1097,0.275,14321.6,1449.48,15771.5,2683,5476,2,72,60,36,47
1098,0.616,0.096,2082.67,2083.61,2683,5476,0,0,0,0,6
1099,0.412,19411.6,843.438,20255.6,2691,5492,3,96,80,48,62
1100,0.917,0.375,2634.66,2636.21,2691,5492,0,0,0,0,8
1101,0.485,3910.99,1135.99,5047.59,2693,5496,0,24,20,12,16
1102,1.115,0.147,3830.29,3831.84,2693,5496,0,0,0,0,7
1103,0.443,9950.35,257.36,10208.3,2697,5504,1,48,40,24,28
1104,0.454,7974.61,1201.28,9176.54,2701,5512,1,48,40,24,31
1105,0.398,8554.34,193.422,8748.31,2705,5520,1,48,40,24,28
1106,0.299,17868.4,1393.01,19261.8,2713,5536,3,96,80,48,62
1107,859.322,4629.67,1678.66,7167.97,2715,5540,0,24,20,12,16
1108,1.128,9955.37,2026.36,11983.2,2719,5548,1,48,40,24,31
1109,1.097,4397.06,1757.63,6155.99,2721,5552,0,24,20,12,16
1110,1.072,0.207,3146.42,3147.9,2721,5552,0,0,0,0,8
1111,1.031,0.264,2419.34,2420.88,2721,5552,0,0,0,0,5
1112,1.03,17652.1,1362.21,19015.7,2731,5572,4,120,100,60,71
1113,0.85,4825.16,1852.57,6678.78,2733,5576,0,24,20,12,16
1114,0.434,17045.8,797.715,17844.1,2741,5592,3,96,80,48,62
1115,0.516,2560.64,933.516,3494.8,2743,5596,0,24,20,12,16
1116,0.153,5913.88,183.64,6097.76,2747,5604,1,48,40,24,28
1117,0.262,5435.57,690.826,6126.74,2751,5612,1,48,40,24,31
1118,0.335,2317.94,837.796,3156.16,2753,5616,0,24,20,12,16
1119,1.08,0.309,3252.78,3254.37,2753,5616,0,0,0,0,8
1120,0.401,17664,1391.87,19056.5,2761,5632,3,96,80,48,59
1121,0.42,15254,766.355,16020.9,2768,5647,3,84,72,42,55
1122,0.303,15928,1090.6,17019,2774,5659,2,72,60,36,47
1123,0.497,15904.2,1001.17,16906,2780,5671,2,72,60,36,47
1124,0.309,4047.85,1946.4,5994.69,2782,5675,0,24,20,12,16
1125,427.222,4455.62,1612.31,6495.39,2784,5679,0,24,20,12,16
1126,0.368,2959.12,1807.61,4767.32,2786,5683,0,24,20,12,16
1127,0.235,0.197,2978.08,2978.72,2786,5683,0,0,0,0,8
1128,1044.89,4255.54,1249.38,6550.1,2788,5687,0,24,20,12,16
1129,0.39,0.13,2400.47,2401.15,2788,5687,0,0,0,0,6
1130,0.373,4584.03,1811.9,6396.46,2790,5691,0,24,20,12,16
1131,1.654,9216.38,1007.62,10225.8,2794,5699,1,48,40,24,31
1132,0.417,9927.72,959.484,10887.8,2798,5707,1,48,40,24,31
1133,0.432,0.141,3425.77,3426.58,2798,5707,0,0,0,0,8
1134,655.605,4133.54,1298.65,6088.08,2800,5711,0,24,20,12,16
1135,0.311,17963.5,1482.62,19446.6,2808,5727,3,96,80,48,62
1136,0.453,3780.92,1328.15,5109.67,2810,5731,0,24,20,12,16
1137,0.276,3254.7,999.637,4254.72,2812,5735,0,24,20,12,16
1138,0.233,3165.21,1092.66,4258.3,2814,5739,0,24,20,12,16
1139,0.219,12516.8,1508.3,14025.5,2818,5747,1,48,40,24,31
1140,0.524,0.123,2119.77,2120.59,2818,5747,0,0,0,0,5
1141,0.297,0.177,1565.67,1566.32,2818,5747,0,0,0,0,6
1142,0.187,3337.83,1052.76,4390.91,2820,5751,0,24,20,12,16
1143,0.246,19879.2,1429,21308.6,2828,5767,3,96,80,48,62
1144,0.351,17684.4,1330.24,19015.2,2834,5779,2,72,60,36,47
1145,0.471,4379.26,2074.18,6454.1,2836,5783,0,24,20,12,16
1146,0.428,16965.8,1146.14,18112.5,2842,5795,2,72,60,36,47
1147,0.474,11339.5,1372.32,12712.5,2846,5803,1,48,40,24,31
1148,0.426,18442.4,1553.62,19996.6,2852,5815,2,72,60,36,47
1149,0.604,21834.2,1643.49,23478.4,2860,5831,3,96,80,48,59
1150,0.642,0.189,2373.2,2374.19,2860,5831,0,0,0,0,7
1151,0.288,13662.2,967.057,14629.7,2866,5843,2,72,60,36,47
1152,0.34,25821.8,1846.91,27669.3,2876,5863,4,120,100,60,77
1153,0.56,5076.78,2203.24,7280.75,2878,5867,0,24,20,12,16
1154,0.445,4648.48,2065.65,6714.74,2880,5871,0,24,20,12,16
1155,0.23,11351.8,1696.38,13048.6,2884,5879,1,48,40,24,31
1156,0.239,0.162,2388.68,2389.24,2884,5879,0,0,0,0,5
1157,0.348,17604.7,957.804,18563,2890,5891,2,72,60,36,47
1158,0.497,10845.8,267.838,11114.3,2894,5899,1,48,40,24,28
1159,0.578,4291.49,1915.4,6207.67,2896,5903,0,24,20,12,16
1160,805.181,3415.23,989.64,5210.27,2898,5907,0,24,20,12,16
1161,0.314,3151.58,1002.14,4154.15,2900,5911,0,24,20,12,16
1162,0.225,0.141,1701.38,1701.84,2900,5911,0,0,0,0,7
1163,0.18,15888.2,1011.66,16900.1,2908,5927,3,96,80,48,58
1164,0.305,15758.7,1348.06,17107.3,2914,5939,2,72,60,36,47
1165,1221.75,5560.38,2145.18,8927.62,2916,5943,0,24,20,12,16
1166,0.498,0.127,4443.93,4444.77,2916,5943,0,0,0,0,8
1167,422.406,4142.95,2002.64,6568.27,2918,5947,0,24,20,12,16
1168,0.443,11347.7,293.934,11642.3,2922,5955,1,48,40,24,28
1169,0.43,5205.46,1665.37,6871.45,2924,5959,0,24,20,12,16
1170,0.474,22352.3,1520.45,23873.4,2932,5975,3,96,80,48,62
1171,0.701,20247.3,904.188,21152.3,2940,5991,3,96,80,48,59
1172,0.347,8910.29,1725.32,10636.1,2944,5999,1,48,40,24,31
1173,0.452,0.111,2010.46,2011.16,2944,5999,0,0,0,0,6
1174,372.649,9703.69,1081.79,11158.3,2948,6007,1,48,40,24,31
1175,0.287,9450.25,1586.69,11037.4,2952,6015,1,48,40,24,31
1176,0.42,18262.8,1265.37,19528.8,2958,6027,2,72,60,36,47
1177,0.604,0.108,3189.65,3190.51,2958,6027,0,0,0,0,8
1178,0.322,0.177,2336.24,2336.88,2958,6027,0,0,0,0,5
1179,0.226,26272.4,1531.06,27803.9,2968,6047,4,120,100,60,74
1180,0.538,16697,527.594,17225.3,2974,6059,2,72,60,36,43
1181,0.904,18720.3,1136.82,19858.2,2980,6071,2,72,60,36,47
1182,0.512,10357.2,1347.18,11705.1,2984,6079,1,48,40,24,31
1183,0.424,0.225,2833.45,2834.26,2984,6079,0,0,0,0,6
1184,0.268,12695.6,1662.12,14358.2,2988,6087,1,48,40,24,31
1185,0.44,26935.3,1545.68,28481.7,2998,6107,4,120,100,60,74
1186,0.518,0.223,3234.68,3235.57,2998,6107,0,0,0,0,8
