iteration,find_best_us,split_us,update_info_us,total_us,active_faces,n_vertices,cascade_activations,faces_created,edges_created,add_face_calls,update_info_calls
25011,0.123,208.65,7.434,216.287,207722,416023,3,96,80,48,62
25012,0.224,97.977,14.627,112.907,207726,416031,1,48,40,24,31
25013,0.044,314.629,6.594,321.34,207742,416063,7,192,160,96,116
25014,50973.5,114.197,42.596,51130.5,207744,416067,0,24,20,12,16
25015,0.192,400.83,5.99,407.098,207764,416107,9,240,200,120,140
25016,0.499,210.223,0.384,211.183,207776,416131,5,144,120,72,82
25017,0.045,100.373,6.681,107.18,207786,416151,4,120,100,60,70
25018,53564.4,178.607,55.374,53798.6,207788,416155,0,24,20,12,16
25019,60354.1,171.869,58,60584.1,207790,416159,0,24,20,12,16
25020,0.47,272.74,7.129,280.438,207806,416191,7,192,160,96,113
25021,0.118,71.957,0.403,72.602,207810,416199,1,48,40,24,28
25022,0.052,346.857,6.773,353.775,207834,416247,11,288,240,144,167
25023,0.137,403.911,15.976,420.123,207842,416263,3,96,80,48,62
25024,0.082,237.148,14.445,251.778,207848,416275,2,72,60,36,43
25025,0.27,0.326,76.323,77.042,207848,416275,0,0,0,0,8
25026,0.053,0.036,39.473,39.662,207848,416275,0,0,0,0,7
25027,0.182,308.391,7.736,316.401,207858,416295,4,120,100,60,74
25028,0.274,276.012,13.24,289.626,207864,416307,2,72,60,36,47
25029,0.097,154.533,0.558,155.268,207868,416315,1,48,40,24,28
25030,1.512,679.908,9.578,691.154,207884,416347,7,192,160,96,113
25031,0.416,0.045,41.424,41.991,207884,416347,0,0,0,0,7
25032,0.131,0.201,61.02,61.457,207884,416347,0,0,0,0,6
25033,0.402,272.536,20.942,293.994,207892,416363,3,96,80,48,55
25034,0.052,325.593,8.644,334.375,207904,416387,5,144,120,72,89
25035,0.052,155.864,5.97,161.975,207914,416407,4,120,100,60,70
25036,55915.1,171.611,53.685,56140.6,207916,416411,0,24,20,12,16
25037,0.232,255.178,0.479,255.979,207926,416431,4,120,100,60,70
25038,0.057,253.979,7.38,261.507,207942,416463,7,192,160,96,113
25039,0.055,363.202,9.118,372.469,207962,416503,9,240,200,120,143
25040,0.167,0.085,72.509,72.901,207962,416503,0,0,0,0,8
25041,0.128,238.802,27.387,266.398,207968,416515,2,72,60,36,47
25042,0.31,201.771,15.059,217.239,207974,416527,2,72,60,36,43
25043,0.049,236.996,0.424,237.559,207982,416543,3,96,80,48,55
25044,0.343,182.561,14.842,197.835,207990,416559,3,96,80,48,58
25045,0.05,467.479,12.551,480.173,208008,416595,8,216,180,108,128
25046,0.177,358.757,13.049,372.077,208020,416619,5,144,120,72,89
25047,0.052,93.157,0.418,93.714,208024,416627,1,48,40,24,28
25048,0.079,250.287,7.597,258.053,208034,416647,4,120,100,60,73
25049,0.051,324.849,10.862,335.857,208046,416671,5,144,120,72,89
25050,1.236,410.415,13.845,425.687,208056,416691,4,120,100,60,70
25051,1.399,719.308,7.247,728.113,208076,416731,9,240,200,120,140
25052,0.486,221.052,6.148,227.779,208088,416755,5,144,120,72,82
25053,0.326,585.141,9.797,595.355,208104,416787,7,192,160,96,116
25054,0.052,123.587,17.093,140.836,208108,416795,1,48,40,24,31
25055,0.115,236.444,16.952,253.616,208116,416811,3,96,80,48,59
25056,0.536,437.346,14.591,452.576,208130,416839,6,168,140,84,101
25057,0.79,683.724,15.689,700.308,208144,416867,6,168,140,84,101
25058,0.482,96.07,10.815,107.477,208148,416875,1,48,40,24,31
25059,0.056,296.773,9.975,306.896,208160,416899,5,144,120,72,86
25060,0.243,306.827,6.49,313.65,208176,416931,7,192,160,96,113
25061,0.173,241.531,5.821,247.616,208192,416963,7,192,160,96,113
25062,0.05,336.128,8.349,344.629,208208,416995,7,192,160,96,119
25063,61026.1,159.549,55.751,61241.6,208210,416999,0,24,20,12,16
25064,60442.9,140.509,56.699,60640.2,208212,417003,0,24,20,12,16
25065,0.395,137.088,0.516,138.082,208216,417011,1,48,40,24,28
25066,60722.9,163.044,44.75,60930.9,208218,417015,0,24,20,12,16
25067,0.764,322.113,24.366,347.337,208226,417031,3,96,80,48,58
25068,0.053,128.701,0.425,129.259,208230,417039,1,48,40,24,28
25069,0.052,147.378,14.787,162.308,208236,417051,2,72,60,36,43
25070,0.28,0.11,94.074,94.56,208236,417051,0,0,0,0,8
25071,60802.8,167.818,47.152,61018,208238,417055,0,24,20,12,16
25072,0.396,0.096,63.399,63.992,208238,417055,0,0,0,0,8
25073,0.502,306.099,13.302,319.999,208246,417071,3,96,80,48,62
25074,0.501,362.494,15.108,378.201,208254,417087,3,96,80,48,59
25075,0.225,254.899,16.145,271.363,208264,417107,4,120,100,60,74
25076,0.255,260.046,8.796,269.193,208274,417127,4,120,100,60,74
25077,0.062,312.578,5.628,318.363,208286,417151,5,144,120,72,85
25078,0.11,80.101,0.448,80.741,208290,417159,1,48,40,24,28
25079,0.051,174.903,10.545,185.592,208300,417179,4,120,100,60,70
25080,0.185,163.951,0.407,164.637,208310,417199,4,120,100,60,67
25081,62119.5,134.645,52.404,62306.7,208312,417203,0,24,20,12,16
25082,0.806,133.714,0.54,135.142,208316,417211,1,48,40,24,28
25083,57455.4,297.063,25.686,57778.2,208320,417219,1,48,40,24,31
25084,0.378,202.092,9.136,211.708,208330,417239,4,120,100,60,70
25085,0.135,84.168,6.065,90.455,208334,417247,1,48,40,24,31
25086,0.184,358.376,6.912,365.56,208352,417283,8,216,180,108,128
25087,0.181,58.438,0.392,59.091,208356,417291,1,48,40,24,28
25088,0.052,188.434,6.135,194.71,208368,417315,5,144,120,72,85
25089,0.051,156.941,0.413,157.493,208378,417335,4,120,100,60,67
25090,0.334,561.937,11.136,573.496,208392,417363,6,168,140,84,101
25091,57855,119.208,46.674,58021.1,208394,417367,0,24,20,12,16
25092,0.448,190.108,8.957,199.592,208400,417379,2,72,60,36,47
25093,0.172,211.276,7.723,219.26,208416,417411,7,192,160,96,116
25094,0.178,284.111,8.984,293.363,208422,417423,2,72,60,36,47
25095,0.617,521.427,14.433,536.572,208438,417455,7,192,160,96,113
25096,0.287,391.406,8.281,400.063,208454,417487,7,192,160,96,116
25097,0.101,0.05,26.43,26.68,208454,417487,0,0,0,0,8
25098,0.051,158.974,11.392,170.515,208462,417503,3,96,80,48,59
25099,53494.3,136.594,48.552,53679.7,208464,417507,0,24,20,12,16
25100,1.682,188.318,10.839,201.037,208468,417515,1,48,40,24,31
25101,0.061,369.61,5.848,375.59,208486,417551,8,216,180,108,128
25102,0.048,313.064,8.216,321.4,208502,417583,7,192,160,96,109
25103,0.044,135.077,0.404,135.594,208512,417603,4,120,100,60,67
25104,0.104,177.56,5.833,183.577,208528,417635,7,192,160,96,113
25105,51274.4,332.264,19.469,51626.3,208534,417647,2,72,60,36,43
25106,0.306,285.307,6.324,292.026,208552,417683,8,216,180,108,128
25107,0.064,280.56,6.5,287.218,208570,417719,8,216,180,108,128
25108,0.114,286.559,6.691,293.454,208578,417735,3,96,80,48,62
25109,0.13,91.517,8.907,100.645,208582,417743,1,48,40,24,31
25110,0.05,185.81,0.399,186.336,208592,417763,4,120,100,60,67
25111,0.105,117.535,7.523,125.256,208602,417783,4,120,100,60,67
25112,0.063,114.511,0.409,115.067,208612,417803,4,120,100,60,67
25113,1.623,261.827,0.518,264.115,208616,417811,1,48,40,24,28
25114,0.328,307.728,21.758,329.912,208622,417823,2,72,60,36,43
25115,0.071,531.221,18.779,550.177,208636,417851,6,168,140,84,98
25116,0.906,83.189,25.344,109.548,208638,417855,0,24,20,12,16
25117,0.117,0.053,41.685,41.955,208638,417855,0,0,0,0,6
25118,0.344,144.683,9.497,154.618,208642,417863,1,48,40,24,31
25119,0.206,405.544,8.64,414.495,208652,417883,4,120,100,60,74
25120,0.204,125.082,0.414,125.793,208658,417895,2,72,60,36,43
25121,0.053,91.613,8.362,100.128,208664,417907,2,72,60,36,43
25122,0.057,239.909,0.438,240.491,208674,417927,4,120,100,60,70
25123,0.406,258.679,0.452,259.623,208680,417939,2,72,60,36,40
25124,0.445,251.006,22.109,273.661,208684,417947,1,48,40,24,31
25125,0.531,91.686,36.522,128.841,208686,417951,0,24,20,12,16
25126,0.328,91.867,39.079,131.375,208688,417955,0,24,20,12,16
25127,0.219,398.775,8.519,407.61,208700,417979,5,144,120,72,89
25128,0.117,222.31,0.455,222.977,208708,417995,3,96,80,48,55
25129,0.116,79.75,9.593,89.556,208714,418007,2,72,60,36,43
25130,0.119,280.896,15.719,296.828,208724,418027,4,120,100,60,71
25131,63161.5,322.536,22.764,63507,208728,418035,1,48,40,24,31
25132,0.571,451.636,15.336,467.685,208738,418055,4,120,100,60,74
25133,0.271,108.386,0.462,109.197,208742,418063,1,48,40,24,28
25134,0.154,218.551,16.606,235.404,208748,418075,2,72,60,36,47
25135,0.05,383.062,0.436,383.633,208760,418099,5,144,120,72,82
25136,0.111,238.791,11.513,250.504,208770,418119,4,120,100,60,71
25137,0.05,139.391,0.506,140.024,208776,418131,2,72,60,36,43
25138,0.071,100.527,12.396,113.08,208780,418139,1,48,40,24,31
25139,0.05,464.449,6.987,471.57,208796,418171,7,192,160,96,116
25140,0.204,152.294,11.112,163.704,208806,418191,4,120,100,60,67
25141,0.052,193.169,0.394,193.692,208816,418211,4,120,100,60,67
25142,0.148,134.367,9.299,143.899,208826,418231,4,120,100,60,67
25143,0.049,156.436,0.359,156.921,208836,418251,4,120,100,60,67
25144,0.34,370.595,14.993,386.014,208844,418267,3,96,80,48,59
25145,0.212,221.862,17.321,239.485,208850,418279,2,72,60,36,43
25146,0.207,235.97,15.247,251.514,208856,418291,2,72,60,36,47
25147,0.367,275.169,0.43,276.05,208864,418307,3,96,80,48,58
25148,0.25,261.827,0.62,262.774,208870,418319,2,72,60,36,43
25149,0.113,337.826,5.464,343.488,208882,418343,5,144,120,72,89
25150,0.149,189.978,7.87,198.093,208892,418363,4,120,100,60,70
25151,0.05,159.407,0.461,160.012,208902,418383,4,120,100,60,70
25152,0.424,219.731,13.607,233.849,208908,418395,2,72,60,36,43
25153,0.053,198.48,0.364,198.98,208916,418411,3,96,80,48,55
25154,59428.5,266.762,0.983,59696.4,208920,418419,1,48,40,24,28
25155,0.371,192.797,14.927,208.267,208924,418427,1,48,40,24,31
25156,0.136,216.462,14.738,231.435,208930,418439,2,72,60,36,43
25157,0.346,341.747,13.714,355.898,208942,418463,5,144,120,72,86
25158,0.113,66.837,9.626,76.668,208946,418471,1,48,40,24,31
25159,0.049,384.221,8.445,392.804,208966,418511,9,240,200,120,137
25160,0.108,70.53,0.475,71.193,208970,418519,1,48,40,24,28
25161,0.091,338.737,12.889,351.812,208984,418547,6,168,140,84,104
25162,0.134,313.869,8.053,322.154,208998,418575,6,168,140,84,101
25163,0.106,58.808,0.392,59.392,209002,418583,1,48,40,24,28
25164,0.051,181.123,0.361,181.619,209010,418599,3,96,80,48,55
25165,0.162,291.795,13.145,305.205,209020,418619,4,120,100,60,74
25166,0.12,345.603,8.768,354.588,209034,418647,6,168,140,84,104
25167,0.052,240.486,9.24,249.88,209044,418667,4,120,100,60,74
25168,60873.5,146.277,48.945,61068.9,209046,418671,0,24,20,12,16
25169,0.454,116.512,6.497,123.553,209050,418679,1,48,40,24,31
25170,0.152,545.655,9.641,555.559,209066,418711,7,192,160,96,119
25171,61193.3,129.071,38.442,61360.9,209068,418715,0,24,20,12,16
25172,0.419,108.901,0.407,109.805,209072,418723,1,48,40,24,28
25173,0.045,141.714,5.873,147.713,209080,418739,3,96,80,48,58
25174,0.045,184.832,0.359,185.32,209090,418759,4,120,100,60,70
25175,0.047,260.553,6.916,267.607,209108,418795,8,216,180,108,128
25176,0.05,53.206,0.428,53.761,209112,418803,1,48,40,24,28
25177,0.05,91.784,5.443,97.367,209120,418819,3,96,80,48,58
25178,0.049,78.12,0.429,78.682,209126,418831,2,72,60,36,43
25179,0.079,98.299,0.419,98.882,209130,418839,1,48,40,24,28
25180,0.049,185.411,17.22,202.773,209136,418851,2,72,60,36,46
25181,0.082,78.052,0.488,78.708,209142,418863,2,72,60,36,40
25182,0.05,309.469,10.487,320.095,209158,418895,7,192,160,96,113
25183,0.093,108.74,0.429,109.353,209164,418907,2,72,60,36,40
25184,0.052,461.213,10.231,471.589,209180,418939,7,192,160,96,116
25185,0.368,167.087,0.515,168.062,209190,418959,4,120,100,60,67
25186,0.22,199.249,6.895,206.46,209206,418991,7,192,160,96,116
25187,53270.1,177.915,59.12,53507.3,209208,418995,0,24,20,12,16
25188,0.669,124.881,8.469,134.121,209212,419003,1,48,40,24,31
25189,0.148,352.558,0.566,353.409,209226,419031,6,168,140,84,97
25190,0.373,125.646,7.231,133.357,209230,419039,1,48,40,24,31
25191,0.365,220.737,7.396,228.594,209240,419059,4,120,100,60,70
25192,0.265,194.505,11.029,205.902,209250,419079,4,120,100,60,70
25193,0.227,247.3,7.716,255.35,209266,419111,7,192,160,96,113
25194,0.226,70.714,0.403,71.423,209270,419119,1,48,40,24,28
25195,0.247,266.483,0.464,267.282,209280,419139,4,120,100,60,70
25196,1.49,286.799,0.509,288.939,209284,419147,1,48,40,24,28
25197,0.112,493.442,13.42,507.062,209296,419171,5,144,120,72,89
25198,0.123,96.721,10.514,107.444,209300,419179,1,48,40,24,31
25199,0.051,463.857,9.861,473.855,209318,419215,8,216,180,108,125
25200,1.807,263.583,0.454,265.987,209324,419227,2,72,60,36,43
25201,0.057,398.717,6.627,405.492,209338,419255,6,168,140,84,97
25202,0.052,199.418,0.373,199.932,209348,419275,4,120,100,60,70
25203,0.05,227.494,8.095,235.73,209364,419307,7,192,160,96,113
25204,1.689,620.922,26.888,649.648,209378,419335,6,168,140,84,101
25205,0.258,217.613,12.769,230.725,209386,419351,3,96,80,48,62
25206,0.109,142.477,15.308,157.98,209390,419359,1,48,40,24,31
25207,58914.3,120.96,52.265,59087.7,209392,419363,0,24,20,12,16
25208,0.145,78.919,24.944,104.093,209394,419367,0,24,20,12,16
25209,0.045,319.387,9.612,329.128,209402,419383,3,96,80,48,62
25210,0.244,135.408,0.616,136.337,209406,419391,1,48,40,24,28
25211,0.045,139.866,0.71,140.701,209410,419399,1,48,40,24,28
25212,0.045,0.047,45.897,46.075,209410,419399,0,0,0,0,8
25213,52932.2,123.618,48.5,53104.5,209412,419403,0,24,20,12,16
25214,0.303,246.15,10.616,257.163,209420,419419,3,96,80,48,59
25215,0.097,163.644,7.004,170.835,209426,419431,2,72,60,36,46
25216,0.05,224.173,0.447,224.761,209434,419447,3,96,80,48,58
25217,0.05,130.317,14.716,145.173,209440,419459,2,72,60,36,43
25218,0.254,117.78,0.516,118.632,209444,419467,1,48,40,24,28
25219,0.049,173.472,12.273,185.877,209452,419483,3,96,80,48,55
25220,0.18,295.862,13.189,309.324,209464,419507,5,144,120,72,86
25221,0.049,230.154,13.821,244.122,209478,419535,6,168,140,84,98
25222,0.097,183.791,0.447,184.42,209486,419551,3,96,80,48,55
25223,0.091,0.055,31.456,31.7,209486,419551,0,0,0,0,6
25224,0.163,238.711,6.434,245.402,209498,419575,5,144,120,72,89
25225,0.051,117.943,0.32,118.405,209506,419591,3,96,80,48,55
25226,0.052,274.215,5.695,280.053,209524,419627,8,216,180,108,124
25227,0.05,219.016,6.609,225.765,209540,419659,7,192,160,96,116
25228,0.093,302.77,14.957,317.912,209550,419679,4,120,100,60,71
25229,0.05,92.722,0.418,93.28,209554,419687,1,48,40,24,28
25230,0.305,239.984,13.873,254.252,209562,419703,3,96,80,48,59
25231,0.048,255.878,11.413,267.433,209572,419723,4,120,100,60,74
25232,0.05,64.574,0.392,65.099,209576,419731,1,48,40,24,28
25233,0.049,341.389,5.587,347.115,209590,419759,6,168,140,84,100
25234,0.049,15822.9,12.033,15835.1,209606,419791,7,192,160,96,119
25235,0.469,115.047,0.44,116.031,209610,419799,1,48,40,24,28
25236,0.247,165.357,16.451,182.137,209614,419807,1,48,40,24,31
25237,0.045,300.705,11.078,311.903,209624,419827,4,120,100,60,74
25238,0.332,310.038,6.997,317.445,209640,419859,7,192,160,96,119
25239,0.291,460.108,12.203,472.695,209654,419887,6,168,140,84,104
25240,0.461,87.867,12.822,101.226,209658,419895,1,48,40,24,31
25241,0.045,283.001,12.79,295.918,209670,419919,5,144,120,72,89
25242,0.045,42.181,21.416,63.749,209672,419923,0,24,20,12,16
25243,0.045,126.98,7.72,134.835,209678,419935,2,72,60,36,47
25244,0.292,156.866,8.499,165.745,209686,419951,3,96,80,48,58
25245,0.07,539.318,8.156,547.633,209706,419991,9,240,200,120,149
25246,0.272,63.819,0.363,64.53,209710,419999,1,48,40,24,28
25247,0.05,247.558,6.497,254.187,209726,420031,7,192,160,96,116
25248,0.185,53.289,5.465,59.022,209730,420039,1,48,40,24,31
25249,0.049,210.303,7.99,218.418,209740,420059,4,120,100,60,74
25250,1.51,209.736,8.596,219.995,209744,420067,1,48,40,24,31
25251,0.06,167.203,0.444,167.788,209750,420079,2,72,60,36,43
25252,0.211,463.135,6.818,470.252,209772,420123,10,264,220,132,158
25253,0.432,159.45,0.449,160.42,209780,420139,3,96,80,48,58
25254,0.13,304.807,12.051,317.075,209790,420159,4,120,100,60,74
25255,61824.4,138.904,46.495,62010,209792,420163,0,24,20,12,16
25256,0.453,103.333,33.98,137.865,209794,420167,0,24,20,12,16
25257,0.105,406.943,6.965,414.105,209810,420199,7,192,160,96,110
25258,0.323,147.914,6.495,154.821,209816,420211,2,72,60,36,47
25259,52674.5,128.426,41.263,52844.4,209818,420215,0,24,20,12,16
25260,0.285,102.351,0.477,103.203,209822,420223,1,48,40,24,28
25261,0.064,241.865,6.877,248.897,209832,420243,4,120,100,60,74
25262,0.065,110.041,0.428,110.615,209838,420255,2,72,60,36,40
25263,0.178,160.607,7.343,168.218,209848,420275,4,120,100,60,70
25264,0.093,367.17,0.621,367.98,209858,420295,4,120,100,60,70
25265,0.373,313.176,0.39,314.016,209868,420315,4,120,100,60,70
25266,0.187,90.778,11.551,102.606,209872,420323,1,48,40,24,31
25267,0.124,297.135,11.667,309.02,209886,420351,6,168,140,84,98
25268,0.05,329.804,6.49,336.434,209902,420383,7,192,160,96,116
25269,51926.8,82.772,37.666,52047.4,209903,420386,0,12,12,6,9
25270,0.665,282.455,0.541,283.751,209909,420398,2,72,60,36,43
25271,51298.8,258.193,0.856,51558,209913,420406,1,48,40,24,28
25272,51420.2,256.041,20.321,51696.7,209917,420414,1,48,40,24,31
25273,0.176,325.008,15.619,340.898,209925,420430,3,96,80,48,62
25274,0.12,269.555,12.785,282.553,209933,420446,3,96,80,48,62
25275,0.094,353.128,13.689,367.009,209945,420470,5,144,120,72,89
25276,0.483,238.908,6.629,246.112,209957,420494,5,144,120,72,86
25277,0.051,104.515,6.408,111.063,209963,420506,2,72,60,36,47
25278,0.05,354.154,0.383,354.672,209977,420534,6,168,140,84,94
25279,0.048,259.684,14.68,274.504,209985,420550,3,96,80,48,59
25280,0.049,390.39,9.07,399.603,209999,420578,6,168,140,84,104
25281,1.528,262.419,9.548,273.584,210009,420598,4,120,100,60,71
25282,0.233,203.98,14.985,219.3,210017,420614,3,96,80,48,58
25283,0.055,295.176,9.476,304.801,210033,420646,7,192,160,96,113
25284,1.479,382.726,8.996,393.342,210041,420662,3,96,80,48,59
25285,1.538,502.696,8.351,512.752,210053,420686,5,144,120,72,86
25286,0.169,91.287,7.557,99.14,210057,420694,1,48,40,24,31
25287,0.155,210.36,0.492,211.097,210067,420714,4,120,100,60,70
25288,1.472,359.825,8.699,370.126,210083,420746,7,192,160,96,113
25289,1.423,181.194,8.32,191.103,210087,420754,1,48,40,24,31
25290,0.135,404.68,8.121,413.036,210105,420790,8,216,180,108,134
25291,0.682,393.345,0.629,394.771,210113,420806,3,96,80,48,55
25292,1.176,0.257,111.495,113.128,210113,420806,0,0,0,0,8
25293,0.929,276.111,1.214,278.422,210118,420817,2,60,52,30,36
25294,0.115,183.38,22.797,206.47,210122,420825,1,48,40,24,31
25295,1.43,0.324,83.682,85.636,210122,420825,0,0,0,0,5
25296,1.149,888.714,18.655,908.695,210131,420844,4,108,92,54,67
25297,1.313,349.538,13.581,364.578,210137,420856,2,72,60,36,47
25298,0.258,157.406,13.787,171.55,210141,420864,1,48,40,24,31
25299,1.25,604.289,11.76,617.439,210151,420884,4,120,100,60,74
25300,0.228,370.774,17.026,388.157,210159,420900,3,96,80,48,62
25301,0.113,324.319,0.589,325.104,210167,420916,3,96,80,48,58
25302,57766.7,294.554,0.804,58062.2,210171,420924,1,48,40,24,28
25303,61037.7,179.316,49.987,61267.2,210173,420928,0,24,20,12,16
25304,60993.1,144.363,52.919,61190.5,210175,420932,0,24,20,12,16
25305,0.604,423.484,10.209,434.388,210185,420952,4,120,100,60,74
25306,1.2,326.021,0.897,328.267,210189,420960,1,48,40,24,28
25307,0.15,525.927,16.426,542.61,210199,420980,4,120,100,60,74
25308,0.166,309.734,14.666,324.69,210207,420996,3,96,80,48,59
25309,0.108,500.308,15.98,516.492,210221,421024,6,168,140,84,101
25310,0.321,356.239,13.04,369.694,210231,421044,4,120,100,60,77
25311,0.117,225.401,12.719,238.33,210239,421060,3,96,80,48,61
25312,61766.5,142.554,56.276,61965.6,210241,421064,0,24,20,12,16
25313,0.834,93.06,40.609,134.597,210243,421068,0,24,20,12,16
25314,0.054,315.794,13.705,329.649,210253,421088,4,120,100,60,71
25315,0.395,511.665,11.307,523.465,210271,421124,8,216,180,108,128
25316,0.115,201.968,15.443,217.62,210277,421136,2,72,60,36,47
25317,0.05,202.801,12.421,215.375,210285,421152,3,96,80,48,58
25318,0.051,277.976,10.536,288.656,210301,421184,7,192,160,96,113
25319,0.096,287.162,0.428,287.765,210310,421203,4,108,92,54,60
25320,0.112,319.196,8.874,328.275,210326,421235,7,192,160,96,113
25321,0.159,403.833,0.388,404.459,210340,421263,6,168,140,84,94
25322,0.104,238.964,6.869,246.025,210350,421283,4,120,100,60,73
25323,0.133,287.592,6.656,294.472,210366,421315,7,192,160,96,116
25324,0.052,59.672,0.379,60.196,210370,421323,1,48,40,24,28
25325,0.052,572.276,7.16,579.586,210394,421371,11,288,240,144,170
25326,0.119,272.113,5.348,277.671,210410,421403,7,192,160,96,115
25327,0.118,353.571,14.188,367.97,210418,421419,3,96,80,48,62
25328,0.115,329.978,13.432,343.623,210428,421439,4,120,100,60,74
25329,0.106,99.01,0.434,99.634,210432,421447,1,48,40,24,28
25330,0.052,168.631,12.916,181.691,210438,421459,2,72,60,36,43
25331,0.073,77.986,0.455,78.609,210442,421467,1,48,40,24,28
25332,0.053,178.456,6.687,185.288,210452,421487,4,120,100,60,74
25333,63704.9,143.393,50.192,63898.7,210454,421491,0,24,20,12,16
25334,0.552,430.73,0.453,431.814,210466,421515,5,144,120,72,82
25335,0.073,138.248,14.078,152.491,210472,421527,2,72,60,36,43
25336,0.068,217.243,6.234,223.633,210484,421551,5,144,120,72,89
25337,0.1,302.692,10.778,313.658,210496,421575,5,144,120,72,86
25338,0.16,280.154,6.246,286.646,210514,421611,8,216,180,108,131
25339,0.17,97.384,6.656,104.295,210518,421619,1,48,40,24,31
25340,0.054,116.839,11.089,128.067,210524,421631,2,72,60,36,43
25341,0.05,92.585,0.401,93.125,210530,421643,2,72,60,36,40
25342,0.063,170.361,8.999,179.516,210542,421667,5,144,120,72,86
25343,0.05,52.549,5.21,57.893,210546,421675,1,48,40,24,31
25344,0.446,340.128,17.215,357.885,210554,421691,3,96,80,48,59
25345,0.301,38.719,20.08,59.196,210555,421694,0,12,12,6,9
25346,0.18,154.774,0.392,155.43,210560,421705,2,60,52,30,37
25347,0.049,134.492,0.412,135.039,210565,421716,2,60,52,30,36
25348,0.06,268.905,5.722,274.779,210577,421740,5,144,120,72,89
25349,0.049,0.056,35.99,36.184,210577,421740,0,0,0,0,8
25350,0.231,395.403,0.413,396.131,210587,421760,4,120,100,60,70
25351,56347.2,352.635,0.69,56700.7,210593,421772,2,72,60,36,43
25352,0.935,251.411,0.721,253.148,210599,421784,2,72,60,36,40
25353,0.069,528.357,12.926,541.446,210613,421812,6,168,140,84,104
25354,59959.3,334.002,23.261,60316.7,210617,421820,1,48,40,24,31
25355,0.74,312.9,17.359,331.094,210623,421832,2,72,60,36,47
25356,0.334,435.718,14.867,451.007,210635,421856,5,144,120,72,83
25357,0.221,122.648,14.266,137.232,210639,421864,1,48,40,24,31
25358,0.111,156.048,9.62,165.865,210645,421876,2,72,60,36,47
25359,59739.1,130.841,43.053,59913.2,210647,421880,0,24,20,12,16
25360,0.238,461.118,8.942,470.376,210663,421912,7,192,160,96,116
25361,0.047,134.025,0.381,134.523,210667,421920,1,48,40,24,28
25362,0.117,229.372,13.081,242.652,210673,421932,2,72,60,36,47
25363,0.19,130.565,14.146,144.977,210677,421940,1,48,40,24,31
25364,0.046,102.275,6.477,108.873,210683,421952,2,72,60,36,46
25365,0.044,310.778,6.4,317.298,210701,421988,8,216,180,108,128
25366,0.112,304.361,0.415,304.963,210717,422020,7,192,160,96,112
25367,0.092,191.086,12.527,203.789,210723,422032,2,72,60,36,47
25368,0.05,44.164,20.953,65.282,210725,422036,0,24,20,12,16
25369,0.049,300.561,8.553,309.248,210737,422060,5,144,120,72,86
25370,0.254,176.113,18.97,195.423,210741,422068,1,48,40,24,31
25371,0.269,196.446,8.645,205.448,210747,422080,2,72,60,36,47
25372,0.155,266.711,8.794,275.749,210759,422104,5,144,120,72,86
25373,0.052,51.507,5.376,57.02,210763,422112,1,48,40,24,31
25374,0.05,159.558,0.399,160.085,210773,422132,4,120,100,60,70
25375,0.049,208.343,6.586,215.064,210789,422164,7,192,160,96,119
25376,0.051,53.541,5.446,59.125,210793,422172,1,48,40,24,31
25377,0.051,211.412,0.4,211.948,210807,422200,6,168,140,84,94
25378,55690.6,148.723,80.058,55919.5,210809,422204,0,24,20,12,16
25379,0.592,0.253,60.913,61.94,210809,422204,0,0,0,0,7
25380,0.601,560.753,16.001,577.447,210819,422224,4,120,100,60,74
25381,0.376,239.187,0.913,240.557,210825,422236,2,72,60,36,43
25382,0.379,310.023,14.984,325.479,210833,422252,3,96,80,48,59
25383,0.119,224.184,11.669,236.063,210839,422264,2,72,60,36,46
25384,0.111,190.364,9.668,200.233,210849,422284,4,120,100,60,74
25385,0.051,106.101,6.627,112.866,210857,422300,3,96,80,48,58
25386,0.31,0.21,43.556,44.169,210857,422300,0,0,0,0,6
25387,0.408,386.817,14.698,402.01,210867,422320,4,120,100,60,74
25388,0.107,591.931,13.346,605.473,210883,422352,7,192,160,96,116
25389,0.112,201.77,0.552,202.515,210891,422368,3,96,80,48,55
25390,0.392,245.442,0.51,246.424,210897,422380,2,72,60,36,43
25391,0.051,272.142,7.976,280.261,210909,422404,5,144,120,72,83
25392,0.113,174.614,0.371,175.179,210919,422424,4,120,100,60,67
25393,0.054,248.944,13.009,262.096,210935,422456,7,192,160,96,113
25394,0.198,54.294,5.469,60.048,210939,422464,1,48,40,24,31
25395,0.053,273.169,0.422,273.723,210955,422496,7,192,160,96,109
25396,0.052,128.217,7.945,136.305,210965,422516,4,120,100,60,70
25397,0.38,285.967,15.889,302.325,210973,422532,3,96,80,48,55
25398,0.204,242.533,9.474,252.304,210979,422544,2,72,60,36,47
25399,0.052,33.898,19.963,54.007,210981,422548,0,24,20,12,16
25400,1.348,276.277,10.231,288.044,210987,422560,2,72,60,36,47
25401,0.062,505.904,7.768,513.823,211007,422600,9,240,200,120,143
25402,1.406,348.609,0.54,350.75,211019,422624,5,144,120,72,85
25403,0.237,213.435,0.443,214.196,211025,422636,2,72,60,36,43
25404,0.18,285.536,11.157,296.97,211035,422656,4,120,100,60,74
25405,59724,396.707,0.675,60121.6,211041,422668,2,72,60,36,40
25406,0.59,166.773,7.81,175.262,211047,422680,2,72,60,36,47
