iteration,find_best_us,split_us,update_info_us,total_us,active_faces,n_vertices
580,0.122,26232.7,1227.3,27460.4,1503,3088
581,334231,28984,498.32,363714,1505,3092
582,0.644,8.509,738.508,747.75,1505,3092
583,0.085,0.053,593.915,594.213,1505,3092
584,0.566,28413.9,723.884,29138.6,1507,3096
585,0.435,28902.4,692.006,29595,1509,3100
586,0.486,70257.6,241.324,70499.8,1513,3108
587,0.457,32424.4,571.862,32996.8,1515,3112
588,0.403,75748.1,1024.12,76772.8,1517,3116
589,0.368,65437.6,128.965,65567.1,1521,3124
590,0.303,81433.9,407.949,81842.2,1527,3136
591,0.238,0.063,839.736,840.188,1527,3136
592,0.203,31124.8,643.185,31768.3,1529,3140
593,0.297,0.066,1439.97,1440.52,1529,3140
594,0.335,28478.2,574.422,29053,1531,3144
595,0.348,0.092,1003.71,1004.27,1531,3144
596,0.221,62455.5,404.259,62860.3,1535,3152
597,0.518,65322.2,823.422,66146.4,1539,3160
598,0.488,57893.3,122.762,58016.7,1543,3168
599,0.378,59036.6,447.617,59484.7,1547,3176
600,1.385,52343.6,872.431,53217.5,1551,3184
601,263712,26457.5,562.683,290733,1553,3188
602,0.45,0.071,542.26,542.869,1553,3188
603,0.1,0.21,685.76,686.158,1553,3188
604,0.195,0.163,1108.73,1109.24,1553,3188
605,258181,25386.3,911.069,284479,1555,3192
606,300106,85791.6,316.032,386214,1561,3204
607,270724,26825.6,1000.08,298550,1563,3208
608,0.729,55624.6,669.758,56295.2,1567,3216
609,0.388,0.168,669.956,670.609,1567,3216
610,0.12,139227,798.381,140026,1577,3236
611,0.499,62583,539.104,63122.7,1582,3247
612,0.462,25773.1,571.86,26345.5,1584,3251
613,261614,87481.3,316.211,349411,1590,3263
614,0.929,34171.8,1158.04,35331,1592,3267
615,0.668,53239.8,233.774,53474.5,1596,3275
616,0.411,0.159,989.925,990.678,1596,3275
617,0.147,55166.4,194.662,55361.5,1600,3283
618,0.477,58915.5,441.677,59357.8,1604,3291
619,0.352,0.348,775.262,776.058,1604,3291
620,0.094,0.285,477.469,477.938,1604,3291
621,0.104,30799.2,730.902,31530.4,1606,3295
622,0.335,65570.9,129.8,65701.1,1610,3303
623,0.297,0.282,899.495,900.177,1610,3303
624,0.136,12195.8,894.799,13090.9,1611,3306
625,0.231,12851.5,1222,14073.9,1612,3309
626,0.464,85982.2,591.347,86574.1,1618,3321
627,0.177,24499.3,1000.39,25500.1,1620,3325
628,0.305,0.06,776.113,776.673,1620,3325
629,298063,29334,602.649,328000,1622,3329
630,0.267,66198.3,169.632,66368.4,1626,3337
631,0.264,27654.2,736.236,28390.9,1628,3341
632,0.563,61559.7,752.342,62312.8,1632,3349
633,1.331,0.244,2066.2,2067.96,1632,3349
634,0.326,88554.1,618.086,89172.7,1638,3361
635,0.329,79853.2,580.943,80434.6,1644,3373
636,0.392,0.268,1008.13,1008.99,1644,3373
637,0.26,89440.5,435.318,89876.2,1650,3385
638,0.329,27414.4,696.512,28111.4,1652,3389
639,307135,26427.1,1008.23,334570,1654,3393
640,287612,30469.8,698.769,318780,1656,3397
641,0.519,26617.9,731.448,27350,1658,3401
642,0.45,0.109,1350.69,1351.52,1658,3401
643,0.5,91925,971.891,92897.6,1664,3413
644,0.463,29360.4,741.116,30102.1,1666,3417
645,1.069,32832,860.455,33693.7,1668,3421
646,0.253,30513.3,1048.11,31561.9,1670,3425
647,0.34,27590,755.704,28346.2,1672,3429
648,0.4,13419.5,845.171,14265.2,1673,3432
649,0.381,26141.6,1218.79,27361,1675,3436
650,1.121,57661.2,183.527,57846,1679,3444
651,0.41,78907.3,508.201,79416,1685,3456
652,0.279,51086.5,614.265,51701.3,1689,3464
653,0.344,37453.2,401.814,37855.6,1692,3471
654,316179,50474.4,327.591,366982,1696,3479
655,0.603,25681.9,660.019,26342.7,1698,3483
656,0.4,36616.6,202.97,36820.2,1701,3490
657,0.399,91281.6,585.237,91867.4,1707,3502
658,0.267,0.075,1029.92,1030.47,1707,3502
659,0.306,0.159,1179.94,1180.56,1707,3502
660,0.123,12756,1108.67,13865,1708,3505
661,0.413,29707.5,587.593,30295.7,1710,3509
662,0.36,0.192,1357.22,1357.93,1710,3509
663,0.244,54177.8,275.596,54453.9,1714,3517
664,0.459,54533.2,550.052,55083.9,1718,3525
665,0.476,93835.4,595.634,94431.6,1724,3537
666,0.294,0.206,1070.05,1070.65,1724,3537
667,0.108,28158.7,831.562,28990.6,1726,3541
668,0.392,85577.5,729.298,86307.4,1732,3553
669,0.364,26387,718.473,27106.1,1734,3557
670,0.427,143844,672.022,144517,1744,3577
671,0.425,141650,1197.47,142848,1754,3597
672,0.62,0.124,1007.93,1008.87,1754,3597
673,0.217,0.136,1140.86,1141.33,1754,3597
674,0.105,30035.9,821.448,30857.7,1756,3601
675,0.384,80187.6,921.798,81109.9,1762,3613
676,301717,31457.2,727.431,333902,1764,3617
677,0.366,0.19,721.756,722.468,1764,3617
678,0.111,29363.6,801.822,30165.7,1766,3621
679,0.522,34398.9,1236.44,35636.1,1768,3625
680,0.637,87889.7,690.534,88581.1,1774,3637
681,0.39,0.313,626.297,627.108,1774,3637
682,0.221,99603.6,592.287,100196,1780,3649
683,0.428,0.316,1212.5,1213.44,1780,3649
684,0.102,28547.2,831.615,29379.1,1782,3653
685,0.261,0.187,717.231,717.775,1782,3653
686,0.225,57341.1,585.647,57927,1786,3661
687,1.27,29019.4,1576.51,30597.3,1788,3665
688,0.56,0.174,1048.93,1049.89,1788,3665
689,1.195,61026,227.471,61254.8,1792,3673
690,0.517,0.148,818.187,819.002,1792,3673
691,0.141,126400,601.299,127002,1800,3691
692,0.481,67120.9,734.862,67856.5,1804,3699
693,0.459,127145,668.687,127814,1812,3715
694,0.333,91803.7,727.108,92531.3,1818,3727
695,0.374,31966.9,757.045,32724.5,1820,3731
696,0.338,93456.7,860.732,94318,1826,3743
697,0.445,32759.5,699.537,33459.6,1828,3747
698,0.311,30273.8,682.562,30956.8,1830,3751
699,0.325,0.215,1025.87,1026.5,1830,3751
700,1.121,0.436,1988.83,1990.61,1830,3751
701,0.165,0.32,1445.19,1445.87,1830,3751
702,0.232,66959.8,1314.17,68274.4,1834,3759
703,0.413,0.178,2308.5,2309.25,1834,3759
704,0.269,68061.2,708.316,68769.9,1839,3770
705,0.31,62620.9,404.883,63026.4,1843,3778
706,344468,27808.1,829.692,373106,1845,3782
707,0.32,109777,661.919,110439,1853,3798
708,0.298,60184.2,223.188,60408,1857,3806
709,0.302,27606.2,2663.69,30270.5,1859,3810
710,1.035,59456.1,482.064,59939.4,1863,3818
711,0.375,58168.4,227.78,58396.7,1867,3826
712,0.359,68112.6,575.982,68689.1,1871,3834
713,0.283,27928.8,1322.84,29252,1873,3838
714,0.343,0.19,1297.27,1297.95,1873,3838
715,0.166,0.089,756.632,756.982,1873,3838
716,0.247,55203.9,283.05,55487.4,1877,3846
717,0.377,27201,802.467,28004,1879,3850
718,0.285,111562,1282.11,112845,1887,3866
719,0.266,0.182,1094.83,1095.42,1887,3866
720,0.241,124650,886.592,125537,1895,3882
721,0.457,0.24,1571.87,1572.74,1895,3882
722,0.219,54466.3,625.261,55091.9,1899,3890
723,0.468,30121.1,1620.31,31742.1,1901,3894
724,0.298,30421.1,698.281,31119.8,1903,3898
725,0.538,56059.2,307.686,56367.6,1907,3906
726,317275,13631.8,819.526,331726,1908,3909
727,0.379,61298.3,891.498,62190.3,1912,3917
728,0.278,0.06,1187.83,1188.35,1912,3917
729,319991,29803.6,1017.35,350813,1914,3921
730,0.727,29808.2,1701.73,31510.9,1916,3925
731,0.392,0.48,1225.59,1226.64,1916,3925
732,0.115,68664.9,232.709,68898,1920,3933
733,0.354,60941.2,485.149,61427,1924,3941
734,0.598,0.391,1362.92,1364.1,1924,3941
735,0.253,132807,635.817,133443,1932,3957
736,0.588,27975.2,890.654,28866.6,1934,3961
737,0.348,0.195,577.977,578.653,1934,3961
738,0.122,0.197,1622.96,1623.47,1934,3961
739,0.22,29025.2,822.535,29848.1,1936,3965
740,0.356,63738.5,1501.14,65240.2,1940,3973
741,0.413,29830.6,843.607,30674.8,1942,3977
742,0.621,0.361,1249.71,1250.84,1942,3977
743,0.156,0.165,938.03,938.496,1942,3977
744,0.143,29742.1,652.661,30395,1944,3981
745,0.375,0.172,1263.87,1264.56,1944,3981
746,0.171,94306.2,650.891,94957.4,1950,3993
747,0.23,92414.9,826.3,93241.6,1956,4005
748,0.343,0.102,1464.37,1465,1956,4005
749,0.222,24675.2,1387.71,26063.3,1958,4009
750,0.864,60992.2,183.075,61176.4,1962,4017
751,0.259,40801.9,375.071,41177.4,1965,4024
752,0.591,28566.9,855.456,29423.1,1967,4028
753,0.339,66503.3,776.824,67280.7,1971,4036
754,0.309,65336.1,820.027,66156.7,1975,4044
755,367405,117633,1135.13,486173,1983,4060
756,0.278,11.619,1181.97,1194.02,1983,4060
757,0.185,0.121,2201.2,2201.71,1983,4060
758,0.269,0.123,2519.19,2519.74,1983,4060
759,325220,12170.7,945.635,338337,1984,4063
760,0.327,34965.4,975.4,35941.3,1986,4067
761,0.311,104918,557.079,105476,1992,4079
762,0.226,0.085,1104.05,1104.44,1992,4079
763,0.176,0.167,1074.7,1075.13,1992,4079
764,0.094,54489,253.378,54742.7,1996,4087
765,0.438,29849.5,1254.49,31104.7,1998,4091
766,0.449,175646,808.038,176454,2010,4115
767,0.42,102155,1292.12,103448,2016,4127
768,0.328,78283,702.802,78986.2,2022,4139
769,0.359,29458.9,1521.1,30980.5,2024,4143
770,0.286,56151,361.565,56513.1,2028,4151
771,0.493,36460.6,716.088,37177.3,2030,4155
772,0.931,29586.7,838.448,30426.3,2032,4159
773,0.331,61825.2,1201.8,63027.4,2036,4167
774,0.293,0.054,728.249,728.735,2036,4167
775,0.996,113090,1309.08,114400,2044,4183
776,0.329,0.145,2274.54,2275.21,2044,4183
777,0.332,56557.5,1451.93,58009.9,2048,4191
778,0.439,0.236,1595.85,1596.72,2048,4191
779,0.175,0.262,1033.33,1033.95,2048,4191
780,0.295,87922.3,506.646,88429.5,2054,4203
781,0.578,26837.7,861.741,27700.2,2056,4207
782,0.284,29304.6,942.992,30248,2058,4211
783,0.449,13560.9,1106.03,14667.5,2059,4214
784,0.707,29354.8,934.52,30290.3,2061,4218
785,0.435,144462,804.046,145267,2071,4238
786,0.422,123746,889.022,124635,2079,4254
787,1.184,13430,706.92,14138.3,2080,4257
788,0.341,13507,727.217,14234.8,2081,4260
789,0.296,0.321,1951.53,1952.38,2081,4260
790,0.284,26811.3,1533.18,28345,2083,4264
791,396452,60374.8,1238.9,458066,2087,4272
792,0.455,13681.7,825.854,14508.2,2088,4275
793,0.363,29213,1358.59,30572.1,2090,4279
794,0.656,0.079,1208.1,1209.01,2090,4279
795,0.296,30993.1,2100.15,33093.8,2092,4283
796,0.643,0.197,2397.32,2398.43,2092,4283
797,0.39,0.19,1706.62,1707.38,2092,4283
798,1.163,84948.9,831.105,85781.3,2098,4295
799,0.491,67607.9,449.548,68058.2,2102,4303
800,1.08,26731.4,1466.37,28199,2104,4307
801,0.395,100186,889.271,101076,2110,4319
802,0.392,32683.8,1849.83,34534.2,2112,4323
803,0.374,27115.3,1895.27,29011.2,2114,4327
804,0.482,30317.6,889.312,31207.5,2116,4331
805,0.302,13483.7,739.111,14223.3,2117,4334
806,0.527,90251.2,1449.71,91701.6,2123,4346
807,0.803,29182.7,1387.51,30571.3,2125,4350
808,0.548,32003,1301.61,33305.3,2127,4354
809,0.453,30502,1492.01,31994.7,2129,4358
810,0.401,0.117,1054.48,1055.14,2129,4358
811,0.237,0.388,1090.39,1091.21,2129,4358
812,0.268,94348.3,1367.26,95716,2135,4370
813,0.483,28541.1,1425.65,29967.5,2137,4374
814,0.557,56570.9,274.083,56845.7,2141,4382
815,0.295,0.107,1725.86,1726.46,2141,4382
816,0.267,0.061,1156.82,1157.3,2141,4382
817,0.297,0.338,1032.61,1033.4,2141,4382
818,0.34,34060.2,1328.47,35389.3,2143,4386
819,369044,31731.3,1303.17,402079,2145,4390
820,0.675,0.289,2276.43,2277.65,2145,4390
821,0.197,107679,1697.61,109377,2151,4402
822,0.341,0.341,1043.73,1044.59,2151,4402
823,0.23,75823.5,1397.8,77221.8,2156,4413
824,0.362,58567,1230.93,59798.6,2160,4421
825,0.575,34299.5,2037.68,36338.1,2162,4425
826,0.564,0.157,2204.36,2205.34,2162,4425
827,0.525,31455.1,938.654,32394.3,2164,4429
828,0.398,0.271,1691.71,1692.56,2164,4429
829,0.183,26848.3,1321.94,28170.7,2166,4433
830,0.387,59599.3,516.869,60116.8,2170,4441
831,423694,31569.4,1546.81,456810,2172,4445
832,0.644,0.232,1915.6,1916.72,2172,4445
833,0.344,0.194,3062.4,3063.19,2172,4445
834,0.375,105086,1681.74,106769,2178,4457
835,0.37,64924.2,1312.77,66237.6,2182,4465
836,0.473,0.21,1539.35,1540.21,2182,4465
837,0.164,69433.4,1115.53,70549.3,2186,4473
838,0.455,97076,1436.78,98513.4,2192,4485
839,0.682,0.112,1226.35,1227.32,2192,4485
840,0.096,0.224,1726.93,1727.51,2192,4485
841,0.244,97868.2,363.327,98232,2198,4497
842,0.436,36196.5,904.608,37101.7,2200,4501
843,0.284,0.159,1023.86,1024.45,2200,4501
844,0.098,31216.7,1697.4,32914.4,2202,4505
845,0.465,97457.6,1571.65,99029.9,2208,4517
846,0.377,33836.7,1168.6,35005.9,2210,4521
847,0.445,67321.9,1779.45,69102,2214,4529
848,0.551,15314.1,1547.88,16862.7,2215,4532
849,1.257,0.305,3542.37,3544.18,2215,4532
850,1.079,96071.9,2155.38,98228.7,2221,4544
851,0.843,93621.1,861.003,94483.2,2227,4556
852,0.355,60216.1,566.098,60782.8,2231,4564
853,0.505,131981,1174.61,133156,2239,4580
854,0.415,33252.2,1952.7,35205.6,2241,4584
855,0.466,34522.7,1322.25,35845.6,2243,4588
856,1.298,86761.2,815.321,87578,2249,4600
857,0.498,0.248,1515.21,1516.18,2249,4600
858,0.153,30032,1869.37,31901.8,2251,4604
859,0.334,33864.7,2009.18,35874.4,2253,4608
860,340109,61381.7,290.601,401781,2257,4616
861,0.268,30022.8,1517.91,31541.1,2259,4620
862,0.245,0.2,1367.03,1367.59,2259,4620
863,0.108,29560.8,1436.46,30997.5,2261,4624
864,0.239,85795.3,781.554,86577.2,2267,4636
865,0.357,30090.3,1992.4,32083.3,2269,4640
866,0.445,0.113,1958.32,1959.14,2269,4640
867,0.214,0.258,1555.62,1556.34,2269,4640
868,0.241,55017.2,1655.2,56672.8,2273,4648
869,0.399,0.151,1927.22,1927.88,2273,4648
870,0.26,64722.4,424.563,65147.4,2277,4656
871,0.498,0.399,2469.45,2470.53,2277,4656
872,0.242,27543,2178.99,29722.4,2279,4660
873,0.548,30332.9,1107.68,31441.3,2281,4664
874,0.269,30429.6,1712.22,32142.3,2283,4668
875,0.379,89438.4,1573.44,91012.4,2289,4680
876,0.488,12903.9,1334.52,14239.1,2290,4683
877,0.643,29099.4,968.117,30068.4,2292,4687
878,0.232,28427.7,1629.07,30057.3,2294,4691
879,374715,31377.3,1381.71,407475,2296,4695
880,418461,26184.4,1581.34,446227,2298,4699
881,0.297,0.152,1573.62,1574.24,2298,4699
882,0.22,28336.4,1754.96,30091.8,2300,4703
883,1.469,0.461,3728.19,3730.31,2300,4703
884,0.152,32779.6,1010.23,33790.1,2302,4707
885,0.78,93274.4,1568.68,94844.1,2308,4719
886,0.423,0.131,1958.65,1959.45,2308,4719
887,0.335,0.128,2957.82,2958.53,2308,4719
888,0.142,0.278,1840.51,1841.11,2308,4719
889,1.633,0.334,3228.25,3230.46,2308,4719
890,0.884,119365,1496.17,120862,2316,4735
891,0.365,0.288,1893.72,1894.63,2316,4735
892,0.427,13918.9,1496.91,15416.5,2317,4738
893,1.266,133636,1333.24,134970,2325,4754
894,0.37,66247.5,610.727,66858.9,2329,4762
895,0.508,0.218,1809,1809.9,2329,4762
896,0.213,131627,1414.58,133042,2337,4778
897,0.49,0.146,1870.5,1871.28,2337,4778
898,0.173,33221.3,2345.84,35567.5,2339,4782
899,0.555,0.457,2547.52,2548.71,2339,4782
900,0.987,62662.8,594.425,63258.5,2343,4790
901,0.455,0.251,2236.92,2237.86,2343,4790
902,0.155,0.263,2004.32,2004.91,2343,4790
903,0.422,0.282,2644.76,2645.63,2343,4790
904,0.214,0.181,2892.93,2893.56,2343,4790
905,444690,34738.1,1655.57,481084,2345,4794
906,385294,57999.6,1652.66,444946,2349,4802
907,451737,31152.2,2073.28,484963,2351,4806
908,0.621,65355.9,1687.7,67044.4,2355,4814
909,0.381,32605.6,1580.02,34186.2,2357,4818
910,0.651,33080.4,1170.36,34251.6,2359,4822
911,0.462,34481.6,2640.12,37122.4,2361,4826
912,0.469,15748.5,1571.49,17320.7,2362,4829
913,0.548,59750.9,629.979,60381.7,2366,4837
914,448022,105615,829.45,554466,2372,4849
915,0.489,28941.3,1366.25,30308.2,2374,4853
916,0.677,62703.7,1542.07,64246.7,2378,4861
917,0.744,0.232,2856.22,2857.45,2378,4861
918,0.325,34250.9,1834.08,36085.6,2380,4865
919,0.513,0.287,2712.01,2713.09,2380,4865
920,0.37,29364.5,2762.74,32127.8,2382,4869
921,0.32,0.09,3197.61,3198.18,2382,4869
922,0.462,0.134,2220.11,2220.89,2382,4869
923,0.815,14610.3,1808.43,16419.8,2383,4872
924,451873,31922,2008.66,485804,2385,4876
925,447901,29402.7,2674.89,479979,2387,4880
926,0.743,32053,1560.88,33614.8,2389,4884
927,0.481,42855.4,566.256,43422.4,2392,4891
928,0.481,121905,1673.24,123579,2400,4907
929,0.419,30643.7,1181.44,31825.7,2402,4911
930,0.49,29656.4,1226.7,30883.8,2404,4915
931,0.471,61761,684.453,62446.2,2408,4923
932,0.481,48748.5,482.256,49231.4,2411,4930
933,0.822,29918.5,1329.15,31248.7,2413,4934
934,0.568,127069,1756.12,128826,2421,4950
935,0.737,75093.7,1664.79,76759.5,2426,4961
936,0.898,30152.5,2012.73,32166.3,2428,4965
937,451282,37756.7,2343.14,491383,2430,4969
938,0.565,97528.2,1538.79,99067.8,2436,4981
939,0.382,58694.2,416.452,59111.2,2440,4989
940,0.838,27557,1808.72,29366.8,2442,4993
941,0.631,0.356,3335.09,3336.29,2442,4993
942,0.415,85658.7,1197.26,86856.5,2448,5005
943,1.093,28415.9,1571.89,29989.1,2450,5009
944,0.305,94469.8,1677.29,96147.6,2456,5021
945,0.196,0.158,1997.25,1997.75,2456,5021
946,0.11,31232.3,1873.94,33106.6,2458,5025
947,0.342,0.147,2418.85,2419.55,2458,5025
948,0.245,94499.2,1710.89,96210.6,2464,5037
949,0.346,0.032,2851.31,2851.93,2464,5037
950,1.07,0.313,3099.51,3101.09,2464,5037
951,0.172,28310.7,1866.48,30177.6,2466,5041
952,0.441,57298.9,474.837,57774.3,2470,5049
953,0.509,0.235,1973.78,1974.73,2470,5049
954,0.257,66743.1,637.92,67381.6,2474,5057
955,0.781,31457.9,1820.64,33279.6,2476,5061
956,0.373,117022,1576.24,118599,2484,5077
957,0.751,117786,869.911,118656,2492,5093
958,0.293,112279,1093.64,113373,2500,5109
959,413513,34894.6,2747.94,451155,2502,5113
960,0.643,102258,1547.26,103806,2508,5125
961,0.665,34591.9,2369.39,36962.2,2510,5129
962,485069,36027.6,1852.32,522949,2512,5133
963,477621,38753.5,2152.88,518527,2514,5137
964,479073,63632.9,1790.44,544497,2518,5145
965,0.968,77387,1428.13,78816.4,2522,5153
966,0.673,31469.2,2223.03,33693.2,2524,5157
967,0.619,67444.1,1863.99,69308.9,2528,5165
968,373700,29689.8,1702.05,405092,2530,5169
969,0.356,63044.9,1573.45,64618.9,2534,5177
970,0.599,33701.3,1818.94,35521,2536,5181
971,471420,30934.8,2032.64,504387,2538,5185
972,0.592,36583.9,2430.46,39015.2,2540,5189
973,0.462,0.258,3197.97,3198.96,2540,5189
974,0.382,0.402,3369.76,3370.81,2540,5189
975,0.312,109753,1361.93,111115,2546,5201
976,0.59,15908.1,1453.42,17362.3,2547,5204
977,0.371,0.067,2160.85,2161.53,2547,5204
978,479424,68545.4,2164.62,550134,2551,5212
979,0.745,30323.3,1621.59,31945.7,2553,5216
980,0.561,0.221,1572.12,1573.04,2553,5216
981,0.182,0.293,2097.08,2097.75,2553,5216
982,0.228,0.324,2516.61,2517.3,2553,5216
983,0.219,0.327,1568.07,1568.75,2553,5216
984,0.129,0.105,1892.72,1893.1,2553,5216
985,0.134,80250,2078.88,82329.3,2557,5224
986,0.697,0.3,2968.64,2969.89,2557,5224
987,0.252,0.064,3061.36,3061.87,2557,5224
988,0.245,74948.9,1334.63,76284,2561,5232
989,0.591,64877.8,637.3,65516,2565,5240
990,0.484,102300,338.272,102639,2571,5252
991,502038,67627.5,1847.47,571514,2575,5260
992,0.47,0.206,2448.21,2449.07,2575,5260
993,0.374,0.303,2763.14,2764,2575,5260
994,0.324,0.25,2387.97,2388.8,2575,5260
995,0.307,36038.5,2309.64,38348.7,2577,5264
996,462371,30764.8,1835.01,494971,2579,5268
997,439406,29294.1,1621.55,470322,2581,5272
998,0.36,57767.5,412.183,58180.3,2585,5280
999,0.756,0.151,2810.05,2811.1,2585,5280
1000,1.25,63990.8,2130.15,66122.5,2589,5288
1001,0.759,66640.1,1150.09,67791.2,2593,5296
1002,0.535,31181.4,2401.93,33584.1,2595,5300
1003,0.609,121848,1691.28,123541,2603,5316
1004,0.495,122366,383.535,122751,2611,5332
1005,0.563,29069.2,1662.49,30732.4,2613,5336
1006,0.397,0.124,3376.82,3377.55,2613,5336
1007,0.155,46270.8,310.054,46581.2,2616,5343
1008,0.328,187372,1476.68,188849,2628,5367
1009,0.393,61455.8,2188.87,63645.3,2632,5375
1010,0.364,115388,2007.76,117397,2638,5387
1011,0.615,0.225,2714.05,2715.14,2638,5387
1012,0.303,75392.7,472.063,75865.3,2642,5395
1013,496557,61970.5,1818.37,560347,2646,5403
1014,1.349,0.549,3448.27,3450.48,2646,5403
1015,0.493,33910.7,1381.63,35293,2648,5407
1016,0.5,35458.6,2462.28,37921.6,2650,5411
1017,0.809,32231.6,2327.57,34560.3,2652,5415
1018,0.485,59603.6,642.732,60247,2656,5423
1019,494423,32492.8,1621.77,528538,2658,5427
1020,451600,31570.6,2619.34,485790,2660,5431
1021,0.604,0.063,2290.62,2291.55,2660,5431
1022,0.488,0.231,1985.92,1986.9,2660,5431
1023,0.24,31191.8,2254.74,33447,2662,5435
1024,0.586,69420.7,674.996,70096.5,2666,5443
1025,512891,32696.3,2856.53,548444,2668,5447
1026,506688,32810.6,2325.49,541824,2670,5451
1027,0.504,0.219,2981.99,2982.95,2670,5451
1028,0.383,0.066,2292.02,2292.64,2670,5451
1029,0.411,197597,1434.2,199032,2680,5471
1030,0.541,47029.3,1640.62,48670.6,2683,5478
1031,507367,75420.5,526.695,583314,2687,5486
1032,0.729,0.154,3323.24,3324.31,2687,5486
1033,0.438,34504.2,2378.07,36882.9,2689,5490
1034,0.934,99556.4,1602.87,101160,2695,5502
1035,0.384,0.235,3623.07,3623.93,2695,5502
1036,0.194,37090.2,2647.24,39737.9,2697,5506
1037,0.634,0.17,3815.59,3816.59,2697,5506
1038,0.374,213363,2172.11,215536,2709,5530
1039,0.69,0.189,2858.41,2859.53,2709,5530
1040,0.313,163855,2167.95,166023,2719,5550
1041,0.438,0.277,3888.07,3888.96,2719,5550
1042,0.382,73968.9,2141.62,76111.1,2723,5558
1043,0.61,80996.2,1646.87,82643.9,2727,5566
1044,0.427,0.229,3104.42,3105.32,2727,5566
1045,0.246,30761.2,3364.32,34126,2729,5570
1046,0.649,1.045,7399.25,7401.23,2729,5570
1047,0.655,202227,1742.9,203971,2741,5594
1048,0.536,0.082,2050.38,2051.25,2741,5594
1049,0.391,0.166,3284.3,3285.03,2741,5594
1050,1.471,0.516,4236.44,4238.61,2741,5594
1051,0.4,0.376,3319.01,3320.06,2741,5594
1052,0.231,63821.3,574.796,64396.6,2745,5602
1053,0.528,28662.7,1332.83,29996.2,2747,5606
1054,473528,47933.6,601.611,522064,2750,5613
1055,0.519,65946.8,426.025,66373.7,2754,5621
1056,0.654,73000.4,2483.64,75485,2758,5629
1057,525445,16399.3,2197.76,544043,2759,5632
1058,0.767,155113,2471.69,157586,2769,5652
1059,0.932,68809.8,523.815,69334.8,2773,5660
1060,0.638,32005.6,2612.33,34618.8,2775,5664
1061,497958,29366.8,1714.04,529039,2777,5668
1062,0.835,0.151,2545.26,2546.49,2777,5668
1063,0.373,28603.1,2851.07,31454.8,2779,5672
1064,0.734,0.127,4435.43,4436.56,2779,5672
1065,525236,66629.8,755.888,592622,2783,5680
1066,0.996,126656,2334.71,128992,2789,5692
1067,1.512,80971,624.163,81597,2793,5700
1068,522111,71198.3,2050,595359,2797,5708
1069,0.79,32851.1,2746.39,35598.6,2799,5712
1070,0.498,69511.7,2431.1,71943.6,2803,5720
1071,1.015,169337,1832.4,171171,2813,5740
1072,0.615,106590,2630.35,109221,2819,5752
1073,0.511,32355.3,3452.35,35808.5,2821,5756
1074,0.522,15276.2,1968.59,17245.6,2822,5759
1075,0.608,0.238,4355.06,4356.15,2822,5759
1076,1.273,113187,610.372,113799,2828,5771
1077,0.46,37106.2,3160.38,40267.3,2830,5775
1078,0.403,33515.3,2922.56,36438.4,2832,5779
1079,0.623,74185.1,544.828,74730.9,2836,5787
1080,0.509,31785.1,2544.11,34329.9,2838,5791
1081,482814,37916.6,3449.91,524181,2840,5795
1082,0.398,0.338,2547.63,2548.59,2840,5795
1083,0.222,143013,1944.03,144957,2848,5811
1084,0.514,146979,2801.36,149781,2856,5827
1085,0.475,33654,2413.22,36068,2858,5831
1086,0.665,0.29,3055.32,3056.54,2858,5831
1087,0.428,15027.3,2660.48,17688.4,2859,5834
1088,0.643,0.418,4182.31,4183.64,2859,5834
1089,532415,38254.7,2815.18,573485,2861,5838
1090,1.183,36588.9,2906.14,39496.5,2863,5842
1091,0.546,227963,2472.46,230436,2877,5870
1092,0.588,68876.1,2088.51,70965.4,2881,5878
1093,490161,34134,2772.91,527068,2883,5882
1094,0.522,0.468,3784.07,3785.26,2883,5882
1095,0.261,14178,1752.12,15930.5,2884,5885
1096,0.534,67695.4,2260.9,69957.1,2888,5893
1097,0.583,0.141,4689.44,4690.4,2888,5893
1098,0.246,99869,2079.38,101949,2894,5905
1099,0.386,0.246,3831.33,3832.23,2894,5905
1100,0.83,30730.8,2487.35,33219.2,2896,5909
1101,0.487,0.255,2706.84,2707.83,2896,5909
1102,0.28,0.317,3601.61,3602.44,2896,5909
1103,0.398,0.103,2212.66,2213.41,2896,5909
1104,0.266,0.374,2807.55,2808.45,2896,5909
1105,0.197,68760.8,2463.03,71224.2,2900,5917
1106,0.673,97662.9,1793.81,99457.6,2906,5929
1107,544586,70650.1,2776.26,618013,2910,5937
1108,0.741,0.044,4087.8,4088.9,2910,5937
1109,1.286,32333.3,2865.41,35200.3,2912,5941
1110,0.636,30327.5,2950.73,33279.1,2914,5945
1111,1.205,111542,1548.89,113092,2920,5957
1112,0.588,0.162,3342.69,3343.64,2920,5957
1113,0.209,31717.3,3093.85,34811.6,2922,5961
1114,0.47,0.471,2223.04,2224.16,2922,5961
1115,0.341,67171.1,2082.79,69254.5,2926,5969
1116,0.649,34550.9,2849.38,37401.1,2928,5973
1117,0.742,0.348,4238.23,4239.54,2928,5973
1118,0.325,31887.6,3135.54,35023.8,2930,5977
1119,0.57,33582,2381.63,35964.4,2932,5981
1120,0.421,0.215,2474.55,2475.4,2932,5981
1121,0.231,0.32,2594.02,2594.73,2932,5981
1122,0.273,0.267,2734.05,2734.8,2932,5981
1123,0.256,108666,2248.57,110916,2939,5996
1124,0.593,110281,1926.98,112209,2946,6011
